Date,AIG,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
2003-01-03,1202.400024,25.776903,0.720475,24.067127,15.15234,11.316478,18.70035,23.895315,15.24428,15.234912,60.362789,11.202163,37.32917,11.15848,17.137894,10.56213,42.854492,31.136477,19.762968,2.314352,17.927467,27.888802,23.809973,19.008087,22.365408,17.016926,36.624882,14.015937,17.907305,13.171752,44.789532,5.156264,340.65567,4.248106,17.121397,21.270594
2003-01-06,1242.800049,26.680502,0.720475,24.031923,15.462223,11.552411,19.127234,24.487644,15.634379,15.548442,61.796993,11.635623,37.683979,11.20337,18.485678,10.909392,43.166748,31.606228,20.12303,2.346645,18.051567,28.20672,24.889469,18.529482,22.570274,18.539829,36.764057,14.734494,18.225918,14.225315,45.881042,5.456144,351.976318,4.21715,17.70248,21.796017
2003-01-07,1218.599976,26.323263,0.718058,23.447487,15.28651,11.877831,18.730453,23.659727,15.544352,15.291913,63.578686,11.757535,36.836349,11.063705,18.393181,10.922497,43.126019,31.1998,20.501463,2.340494,17.84285,27.773212,24.44138,18.393364,22.094564,18.350519,36.961811,14.573019,18.196415,13.810271,45.881042,5.539441,348.863068,4.390064,17.398108,21.910767
2003-01-08,1203.400024,26.127134,0.703551,23.588308,14.823283,11.747659,18.620998,23.558752,15.30429,15.07814,62.240578,11.29698,36.619514,10.991378,17.686255,11.033887,42.661053,31.13117,19.928303,2.358948,17.431053,27.358973,23.694561,18.551437,21.962614,17.381025,36.617554,14.274294,17.889589,13.244239,41.119793,5.414492,346.127258,4.323888,16.948458,21.397423
2003-01-09,1248,26.680502,0.709837,23.869967,15.12359,12.162574,18.913792,24.056847,15.544352,15.299036,64.317955,11.554344,37.355446,11.106103,18.036421,11.053542,43.336452,31.553448,20.505127,2.419433,17.566437,27.545225,24.278427,18.551437,22.549437,17.189848,38.031261,14.597241,18.054808,13.377692,42.343029,5.686606,349.334747,4.416749,17.743996,22.067791
2003-01-10,1236.199951,26.743534,0.711771,23.834751,15.149138,12.382231,18.774239,23.720314,15.394317,15.377422,64.820671,11.798162,37.585423,11.273206,17.897669,11.295973,42.973297,31.569288,20.545547,2.436348,17.37464,27.65761,24.115496,18.320917,22.334158,17.05389,37.81152,14.653756,18.107914,13.253442,42.907597,5.789341,353.391357,4.397536,17.737078,22.738167
2003-01-13,1256.400024,26.995705,0.70742,24.151619,15.238601,12.431042,18.656567,23.626068,15.388317,15.648198,64.695,11.771083,36.8232,11.412872,18.023203,11.354941,42.946148,31.564005,20.718233,2.414308,17.431053,27.676876,24.251282,18.145275,22.271658,17.270563,37.562469,14.774862,18.172812,13.235037,43.039364,5.653287,349.429108,4.416749,17.564135,22.907261
2003-01-14,1270,26.918652,0.706453,24.045992,15.139559,12.67511,18.744133,23.841459,15.430326,15.705206,65.486046,12.048758,37.033474,11.40539,18.228018,11.112509,43.434872,31.569288,20.931335,2.392779,17.498743,27.731476,24.645054,18.057465,22.330677,17.495745,37.657692,14.912113,18.332123,13.626192,43.585102,5.719928,357.825226,4.413547,17.72324,23.08844
2003-01-15,1259.800049,26.386311,0.697749,23.482691,15.072463,12.34969,18.648361,23.511642,15.11824,15.584072,64.754158,11.750759,36.139832,11.198382,17.891073,10.935602,43.109035,31.294806,20.674143,2.35536,17.260666,27.583754,23.837139,18.002581,22.361938,17.07513,37.057053,14.524578,18.143314,13.133791,41.778454,5.622742,353.297119,4.388997,17.481125,22.895182
2003-01-16,1254.800049,26.176163,0.706936,23.560141,15.325408,12.121897,18.694883,23.619343,15.022213,15.797844,63.615646,11.649167,35.929562,11.390426,17.692865,10.38522,42.983482,31.06258,20.336123,2.333319,16.977242,27.895239,23.042784,18.059662,22.990433,16.79047,36.844627,14.573019,18.379322,12.816257,41.627922,5.55055,350.089478,4.453038,17.398108,23.191103
2003-01-17,1238.400024,25.867962,0.681792,23.440456,15.257308,11.495461,18.637415,23.370291,14.932185,15.983107,60.104027,11.066707,36.001839,11.248268,17.303068,10.12313,42.871464,30.793375,18.906902,2.309227,17.028254,27.949827,23.151421,18.516308,22.813337,16.357109,36.602905,14.371177,18.149208,12.553957,41.68438,5.339523,347.165009,4.472253,17.32893,23.015972
2003-01-21,1228,25.181517,0.677924,22.813776,14.939522,11.536142,18.292635,22.8318,14.440043,15.534196,59.542179,11.032844,35.476162,11.15349,16.794352,10.051058,42.640694,29.938305,18.859137,2.247202,17.289011,27.619078,22.947737,18.257248,22.566805,15.87703,35.899708,13.846385,18.037107,12.287047,39.78363,5.256223,340.938751,4.406074,16.789349,22.454313
2003-01-22,1208,24.572124,0.671154,22.377216,14.414185,11.357159,17.977953,22.542362,14.133958,15.377422,58.921192,11.005752,35.482735,11.111091,16.318666,10.064162,43.271957,29.357687,18.73789,2.225673,17.408051,27.599628,22.615061,18.167236,22.153593,15.715575,35.211151,13.983641,17.848295,12.392888,39.143791,5.261778,338.674561,4.358044,16.54031,21.971165
2003-01-23,1218.599976,24.705206,0.685177,22.4265,14.748192,11.869694,17.778202,22.488512,14.374031,15.648198,59.919224,11.290211,36.008427,10.948977,16.602755,9.828281,43.77087,29.21517,19.208176,2.28821,17.578102,27.69689,22.92737,18.615099,22.709167,15.252478,35.577396,14.274294,17.966303,11.74862,40.837509,5.442258,350.372467,4.221421,17.059135,22.399952
2003-01-24,1120.800049,23.605484,0.667286,21.835033,14.242321,11.275801,17.3869,22.00388,13.839877,15.149403,58.396286,10.734845,35.226479,10.682114,15.730657,9.762759,42.88168,28.265087,18.315372,2.224648,17.147295,27.30459,22.20092,18.619499,22.188324,14.870104,34.647133,13.806018,17.405779,11.293041,38.974419,5.206241,337.636841,4.152041,16.305107,21.856417
2003-01-27,1104.400024,23.409355,0.683242,21.560429,14.025048,11.15377,16.924452,21.41827,13.83388,14.679099,57.974899,10.755162,34.28685,10.422728,15.387108,9.631716,42.450642,27.320282,18.065531,2.232851,16.897877,26.925278,21.277576,18.118937,21.823719,15.061293,34.500626,13.523438,16.998661,11.435692,37.92054,5.100731,331.033203,4.125359,15.495732,21.246435
2003-01-28,1120,24.530083,0.705002,22.144848,14.213137,11.568681,17.225454,21.983685,13.893892,14.62922,59.2243,10.856753,34.851921,10.250639,15.532456,9.612061,42.705181,28.713736,17.936937,2.286672,17.005585,27.557472,21.603456,18.474598,22.170963,15.316202,35.291725,13.604175,17.116659,11.191796,38.12756,5.214572,334.523743,4.09654,16.235928,21.409498
2003-01-29,1108.400024,24.628147,0.721926,21.553381,14.284472,11.454783,17.8685,22.784689,13.821873,14.942751,59.379528,11.283439,34.431423,10.113462,15.525856,9.422046,42.966503,29.236279,18.337408,2.341007,17.317354,27.580158,22.071926,18.878555,22.205681,15.995981,35.233128,13.773723,17.169769,11.191796,38.278111,5.356183,335.372742,3.952446,16.215179,21.789984
2003-01-30,1065,24.319952,0.69243,21.588587,13.960196,11.283939,17.567499,22.367363,13.533792,14.764606,57.886154,10.687433,33.86631,9.776762,15.221948,9.474465,42.053551,28.771799,17.723839,2.303075,16.841194,27.395374,21.888615,18.814892,21.910528,15.79205,34.84491,13.200491,16.520735,10.975508,37.393608,5.053527,322.818756,3.933233,16.256683,21.379299
2003-01-31,1082.400024,24.887321,0.694364,22.243431,14.261774,10.877165,17.622227,22.986616,13.887895,14.89287,57.812244,10.606159,35.226479,10.091016,15.420147,9.330314,42.27076,29.236279,17.43726,2.283083,17.209652,27.742275,22.160177,19.297884,22.077204,16.263647,35.013374,14.128967,17.146168,11.247018,37.205399,4.834169,324.234589,4.042103,16.906952,21.560486
2003-02-03,1106.599976,25.006401,0.70887,21.905445,14.349333,10.966655,17.964266,23.309708,14.19398,15.234912,57.797482,10.687433,35.049076,10.013704,15.578704,9.513776,42.420101,29.484354,17.841415,2.264119,17.249327,27.790905,22.105873,18.885143,22.518188,16.454834,35.211151,14.088596,16.916063,11.633576,37.544155,4.853607,327.066284,4.097608,16.761684,21.469891
2003-02-04,1034,24.305944,0.705969,21.996983,14.183945,10.738858,17.915018,23.309708,13.83388,15.042511,56.991634,10.592613,34.667961,10.058595,15.228548,9.369627,41.778652,28.951267,17.38583,2.239001,16.914886,27.852514,21.00601,18.507526,22.368874,16.420847,34.537251,13.644543,16.886559,11.790043,36.358559,4.85916,317.532715,4.060249,16.637156,21.687304
2003-02-05,1016.400024,24.27092,0.698716,21.713783,14.158005,10.738858,17.805559,22.973158,13.803869,15.185027,57.117313,10.565487,34.234261,9.988757,15.155874,9.212376,41.792213,28.850977,17.253561,2.21901,16.824196,27.654737,21.019587,18.426302,22.254288,16.357109,34.236938,13.644543,16.986858,11.665787,37.629311,4.75087,317.627289,4.061316,16.630239,21.681271
2003-02-06,964,23.647509,0.697749,21.628832,13.934251,10.771404,17.690636,22.776623,13.73785,15.413051,57.413609,10.450206,34.247414,9.95384,14.73965,8.963396,41.751507,28.719013,17.422565,2.213372,16.88088,27.50885,20.456076,18.446053,22.188324,16.153183,34.273563,13.725281,16.803947,11.463306,36.908569,4.728655,312.907654,4.005813,16.602573,21.451773
2003-02-07,934,23.633493,0.68421,21.239445,13.824,10.454118,17.436146,22.600441,13.62382,15.185027,57.109901,10.206072,34.063438,9.859066,14.521626,8.878216,41.568218,28.270369,17.113941,2.173389,16.608782,27.226797,20.109827,18.584372,22.108454,15.796301,34.273563,13.200491,16.656445,11.587564,37.155151,4.575941,310.642212,4.01542,16.450384,21.228323
2003-02-10,940,23.514421,0.69388,21.430593,13.807785,10.698181,17.769987,22.776623,13.58181,15.377422,57.709904,10.355266,34.194855,9.991253,14.600907,8.976497,41.972099,28.713736,17.40786,2.221573,16.761829,27.515329,20.523966,18.792927,22.216095,15.864284,34.442032,13.289301,16.774446,11.274628,37.553436,4.620367,310.453491,4.065588,16.346617,21.337021
2003-02-11,948.799988,23.234238,0.69388,21.126167,13.807785,10.958519,17.657795,22.613989,13.503784,15.163649,57.324738,10.402733,34.168568,9.726883,14.534842,9.10754,41.771854,28.507887,17.0625,2.247715,16.546436,26.970663,20.116615,18.318722,21.743855,15.690077,34.610508,13.305449,16.497137,10.911079,37.572411,4.678676,302.524475,4.007948,16.083744,21.119619
2003-02-12,930,22.764927,0.695815,20.977484,13.632677,10.738858,17.64381,22.159948,13.353745,15.106649,56.665474,10.273885,32.854397,9.911446,14.211107,9.061673,41.490166,28.159515,17.0625,2.238487,16.297016,27.012804,20.07588,17.616173,21.173401,15.303465,35.050007,13.160124,16.255226,10.61656,37.496548,4.614814,296.577911,3.993004,15.79319,21.590679
2003-02-13,959.400024,22.799955,0.703068,20.885452,13.658611,10.828353,17.621437,22.451349,13.305734,14.75036,56.191414,10.531579,33.853973,9.9713,14.065763,8.89132,41.544468,27.763655,17.264582,2.254378,16.194977,26.811804,20.25919,17.5086,20.861925,15.426675,34.896183,13.022871,16.131319,10.331242,37.534466,4.706443,300.542389,3.999411,15.551072,21.373264
2003-02-14,987.799988,23.220222,0.709354,21.345633,14.025048,11.129363,17.825621,22.661425,13.491785,15.213531,57.369152,10.952026,34.144287,10.175816,14.435743,8.924079,42.454041,28.455107,17.74589,2.31384,16.189318,27.136005,20.130192,17.559099,21.680862,15.864284,36.002251,13.507292,16.33193,10.745411,38.027599,4.939682,307.149689,4.070923,16.04916,21.451773
2003-02-18,1018.400024,24.025755,0.738366,21.239445,14.446609,11.641902,17.901136,22.871496,13.749853,15.60545,58.761734,11.345355,35.008633,10.250639,14.865187,8.812693,42.969898,28.977654,18.341085,2.335368,16.66547,27.431053,20.109827,18.006968,21.659861,16.1022,35.950977,13.967492,16.81575,10.901877,39.734577,5.120168,313.757141,4.053846,16.647903,21.808098
2003-02-19,1003.599976,23.990736,0.718058,21.366879,14.900607,11.73139,18.01582,22.89183,14.01393,15.562692,58.895073,11.379262,34.685314,10.143394,14.865187,8.845454,43.168819,28.692631,18.083078,2.330755,16.489746,27.233271,19.960463,17.980625,21.768351,15.549881,35.723911,13.604175,16.573837,10.598152,38.937977,4.945238,314.889923,4.001544,16.389845,21.390562
2003-02-20,995.200012,23.584473,0.714189,20.651812,15.014103,11.601226,17.761293,22.790182,14.01393,15.427303,58.628399,11.501328,34.256447,9.988757,14.990713,8.766829,42.818993,28.175356,17.795578,2.341519,16.234657,27.054951,19.912928,17.892807,21.260891,14.768138,35.218479,13.604175,16.231627,9.802027,38.406918,4.961896,310.170349,3.95138,16.633955,21.086458
2003-02-21,1016.200012,23.570456,0.725311,20.984568,15.091924,11.934778,17.915121,23.162907,14.284007,15.968868,59.220993,11.386047,35.28574,10.135909,15.116232,8.897869,43.504925,28.402325,18.156796,2.376376,16.404713,27.311073,20.143768,18.044289,21.530371,15.14202,35.819149,13.741428,16.615139,9.539712,39.393173,5.045197,313.379578,4.016488,16.898975,21.652103
2003-02-24,993,23.101154,0.712739,20.170389,14.855207,11.73139,18.01582,23.040924,14.055943,15.804969,58.191387,11.216509,34.592953,9.931397,14.733043,8.694754,42.877304,27.689766,17.743969,2.320503,16.257338,26.873404,20.191292,17.618376,20.872421,15.061293,34.896183,13.410407,15.91301,9.548919,37.837925,4.928576,306.111481,3.975927,16.313131,21.122961
2003-02-25,1006.400024,23.157183,0.726278,19.958006,14.858444,11.454783,17.954287,23.135799,14.392033,16.275269,58.569134,11.345355,34.81068,10.071063,14.898211,8.616127,43.110512,27.842817,17.832438,2.327679,16.263002,26.935001,20.218452,17.739128,20.840919,15.12077,35.474865,13.531513,15.635698,9.825033,38.577625,5.047975,310.453491,4.061316,16.041128,21.238508
2003-02-26,989.200012,22.926037,0.701134,19.710201,14.835748,10.991061,17.923517,22.932497,14.137944,16.303774,57.332096,11.013068,34.190475,9.906452,14.759472,8.393355,42.801849,27.499744,17.404875,2.310251,16.38204,26.763174,20.109827,18.042093,20.277466,14.861609,35.035355,13.45885,15.818612,9.507509,38.463821,4.267731,304.506775,4.063451,15.99929,21.250679
2003-02-27,1009.200012,23.171196,0.718541,19.788084,15.150294,11.186314,17.945896,23.027365,14.458587,16.467667,57.24324,11.325011,34.823875,10.041135,14.970893,8.681648,43.275131,27.869207,17.382751,2.369712,16.66547,26.779388,20.727648,18.143085,20.522446,14.806376,35.277081,13.321597,15.918915,9.696183,38.824192,4.314935,310.170349,4.130696,16.110876,21.554785
2003-02-28,985.799988,23.521431,0.725794,19.511971,15.241099,11.37343,17.948687,23.054474,14.549324,16.709942,57.739525,11.697992,34.606144,10.031157,14.984096,8.917527,42.997349,27.842817,17.471216,2.376887,16.903549,26.539484,20.951698,18.200167,20.501453,14.691666,35.203827,13.773723,16.107719,9.571928,38.881084,4.401012,314.70105,4.125359,15.964412,21.305422
2003-03-03,967,23.227232,0.708387,19.193377,15.267037,11.161907,18.052183,23.352654,14.458587,16.453415,57.28027,11.297885,34.592953,9.779259,15.096415,8.642338,42.788128,27.705593,17.353268,2.392779,16.648458,26.202299,21.114632,18.404346,20.228466,14.789384,35.006042,13.563806,15.877612,9.548919,38.767288,4.403788,311.963715,4.16058,15.992311,21.37841
2003-03-04,951.200012,22.947048,0.704035,19.434092,14.663875,11.088685,18.082952,23.196791,14.156096,15.747975,56.813629,11.270758,34.104713,9.569757,14.799107,8.458874,42.424603,27.241106,17.006786,2.340494,16.234657,25.900784,20.809113,18.099169,19.941488,14.619438,34.354134,12.958281,15.311186,9.415466,37.913795,4.314935,305.545166,4.149909,15.483176,21.21419
2003-03-05,979.400024,23.213224,0.706936,18.931421,14.796839,11.178175,18.446569,23.664385,14.398085,15.783591,57.576565,11.514892,34.843666,9.36524,15.069988,8.367145,42.904743,27.570663,17.279547,2.387653,16.546436,26.257412,21.080692,18.485573,19.871502,14.71291,35.07198,12.869473,15.594403,9.59494,37.951721,4.320487,313.096375,4.161649,15.566869,21.256762
2003-03-06,954.400024,22.799955,0.704035,18.52079,14.462831,10.966655,18.28713,23.420427,14.488832,15.747975,57.087688,11.297885,35.166965,9.36524,14.534842,8.26231,42.349136,27.613186,17.154228,2.389191,16.659809,25.985086,20.910959,18.553629,19.696514,14.190332,34.720383,12.643406,15.134171,9.397054,36.453365,4.31771,309.509521,3.979128,15.273945,20.648558
2003-03-07,957.599976,23.164192,0.702584,18.294231,14.851956,10.771404,18.253569,23.576281,14.700568,16.047251,57.702496,10.857092,36.486561,9.402653,14.726438,8.399905,42.698967,27.831108,17.368013,2.516826,16.994247,26.24769,21.046747,18.74902,19.990482,14.470739,35.247787,12.691847,15.352489,9.429271,36.282688,4.387128,313.001984,3.823293,15.169331,20.861431
2003-03-10,906.599976,22.330645,0.694848,18.067682,14.524439,10.584285,17.873167,23.278116,14.277093,15.619699,56.072903,10.782495,35.714596,9.245526,14.164863,8.190236,41.731796,27.209213,16.918325,2.423021,16.608782,25.868368,20.422134,18.399948,19.588022,13.914167,34.522614,12.255868,14.963073,8.904656,35.656796,4.301051,303.940399,3.794477,14.729941,20.575577
2003-03-11,889.400024,22.12751,0.688078,17.855289,14.430397,10.592422,17.828419,23.427193,14.12585,15.541106,55.813641,10.748588,35.94553,9.392676,13.709002,8.170582,41.502026,26.985979,16.807756,2.437374,16.438725,26.163385,20.218452,18.334087,18.979063,13.769716,34.280888,12.126689,14.845062,8.900056,35.220566,4.278838,297.804962,3.853183,14.569534,20.47217
2003-03-12,894,22.057461,0.687594,17.805735,14.339602,10.323949,17.635424,23.081591,14.398085,15.841208,55.68771,10.965594,36.077473,9.602133,13.709002,8.111609,41.656357,27.246431,17.242691,2.46813,16.529427,26.568651,20.07588,18.364824,18.951069,14.220073,34.79364,12.255868,15.016179,8.950673,35.789574,4.323266,298.843231,3.881433,14.457937,20.429604
2003-03-13,954,23.143177,0.711771,17.947332,15.218388,10.917839,17.806046,23.372982,15.251081,16.541454,58.109913,11.765803,36.60532,9.955427,14.349852,8.386799,43.017906,27.166689,18.186277,2.571516,16.59745,27.064693,21.114632,18.817081,20.074484,14.76389,36.295254,13.079385,15.86581,9.433872,37.70517,4.164995,315.173035,3.881433,15.05076,20.976992
2003-03-14,979.200012,23.451376,0.714673,18.088924,15.247582,10.90157,17.954287,23.305214,15.517263,16.427124,58.517277,11.643736,36.413967,10.068992,14.045946,8.871663,43.059082,27.001909,18.326347,2.610874,16.410387,27.03874,21.311529,18.362629,20.60294,14.891347,36.156086,13.257006,16.090023,9.59494,37.818974,4.348253,318.571106,3.79559,15.671483,21.67643
2003-03-17,1029.199951,24.978382,0.725794,19.044697,16.288517,11.495461,18.099731,23.752472,15.892344,17.077349,61.080181,12.247289,37.205727,10.344056,14.904821,8.976497,44.413784,27.746056,19.115131,2.706389,16.835529,27.71958,22.166981,19.032242,21.341391,15.294961,38.067905,13.733356,16.73905,10.00451,39.469036,4.605536,322.818756,3.772772,16.354977,22.296793
2003-03-18,1019.599976,25.258564,0.725311,19.703127,16.149076,11.552411,18.357059,23.888014,15.970989,17.105928,61.087608,12.376129,37.463043,10.339009,15.069988,9.376181,44.574982,28.181932,19.196217,2.57099,17.01692,28.082684,21.718882,19.152987,21.610857,15.252478,38.272991,13.386186,17.02816,9.880259,40.094933,4.701016,327.821625,3.542406,16.599081,22.509665
2003-03-19,1037.400024,25.426674,0.722893,19.788084,16.145834,11.568681,18.413,24.118422,16.321863,17.5418,60.739475,12.19303,37.812725,10.550989,15.413536,9.546538,44.492664,28.947329,19.402637,2.628193,17.453394,28.504152,22.289183,19.264952,21.628359,15.494644,38.926048,13.701062,16.81575,10.041327,40.303558,4.762798,334.712067,3.673888,16.647903,22.570488
2003-03-20,1042,25.706856,0.720959,19.696043,16.414984,11.422243,18.404608,24.118422,16.243219,17.806173,60.887604,12.389698,37.865524,10.480328,15.545675,9.422046,44.794464,29.229052,19.351034,2.773563,17.459064,28.530096,22.499649,19.185919,21.418381,15.401183,38.970062,13.83831,16.81575,10.018312,40.208733,4.821772,338.204559,3.726044,16.473547,22.564405
2003-03-21,1089.599976,26.51939,0.725311,19.894278,17.040844,11.308346,18.460554,24.396267,16.938925,18.42067,62.887573,12.830491,38.710056,10.662022,16.285624,9.598956,46.084011,30.031666,19.586926,2.797179,18.11661,28.821878,23.144623,19.736973,22.391306,15.945003,40.114735,15.130106,17.712593,9.958489,41.49844,4.91725,351.136139,3.807541,16.773443,23.105709
2003-03-24,1039.400024,25.4617,0.694848,19.136742,16.450663,10.991061,18.175255,23.928679,16.170622,17.420326,60.924637,12.084527,37.44326,10.323871,15.61174,9.192719,44.784184,29.04833,18.643332,2.734727,17.566765,28.387436,22.370646,19.605244,21.519876,15.231236,38.537155,14.048229,16.862949,9.631753,39.506954,4.647659,336.977386,3.649982,15.797028,22.211637
2003-03-25,1037.199951,24.6982,0.703551,19.377447,16.538219,11.161907,18.466148,24.172632,16.321863,17.941936,61.813526,12.233727,37.661003,10.346579,15.948681,9.277898,45.374084,29.500132,18.790771,2.775662,18.139286,28.536587,22.479275,19.903828,21.558372,15.409678,39.234219,14.282368,16.81575,9.732996,40.455307,4.636425,338.865234,3.634767,15.67846,22.193403
2003-03-26,1029.199951,24.642166,0.696782,18.690708,16.278791,11.113092,18.404608,24.301394,16.091974,18.163435,60.406143,12.132001,37.383862,10.278444,15.968508,9.323765,45.178593,28.952646,18.613848,2.732103,17.974903,28.637081,22.336702,19.673302,21.446381,15.324701,39.1315,14.233925,17.129194,9.861849,39.412155,4.656084,338.770782,3.629336,15.559893,21.670341
2003-03-27,1008,24.116817,0.70065,18.775673,16.447411,10.982925,18.236792,24.342049,15.99518,17.906204,60.332058,11.921773,37.581802,10.31125,15.935475,9.500671,45.154579,29.271564,18.459036,2.739976,18.02025,28.782976,22.391506,19.699654,21.005415,15.422421,39.285591,14.193556,16.872469,9.59494,38.368996,4.616768,338.865234,3.618469,15.329742,21.074306
2003-03-28,997,23.969725,0.704518,18.478319,16.291758,10.75513,18.250774,24.416601,15.747149,17.598959,59.88765,11.677642,37.858929,10.278444,16.153492,9.723447,44.760174,29.420399,18.186277,2.783534,18.031588,28.737572,22.110661,20.25584,20.567947,15.358703,38.984749,14.282368,16.884413,9.314224,38.691406,4.563413,334.617584,3.491334,15.204194,21.062136
2003-03-31,989,23.276272,0.683726,17.74201,15.954507,10.559879,18.082952,23.684706,15.426521,17.406033,58.095078,11.040192,38.182224,10.215355,15.664596,9.474465,44.595547,29.117416,17.847185,2.698517,17.66313,28.870512,21.781879,20.152517,20.22147,15.018804,38.177605,13.741428,16.48439,9.231392,36.756855,4.366835,325.178467,3.255536,14.897335,20.557314
2003-04-01,1012,23.549438,0.684693,18.17388,16.100433,10.559879,18.3179,24.159088,15.807645,17.713284,58.317307,11.135131,38.545113,10.192645,16.008148,9.205823,44.873341,29.553278,17.950378,2.665979,18.076933,29.022879,22.138067,20.066778,20.606445,15.316202,38.463776,13.814094,16.591866,9.838838,36.813751,4.386493,336.0336,3.053422,15.32277,20.770199
2003-04-02,1060.400024,24.400295,0.705969,18.874788,16.76845,11.09682,18.203222,24.192966,16.364204,18.492123,60.339474,11.881087,38.538502,10.460141,16.82564,9.382734,45.840511,30.175165,18.960316,2.744699,18.411383,29.217402,22.829876,20.152517,21.134903,15.92376,39.674488,14.516506,17.015755,10.193185,38.122425,4.490397,349.625916,3.221851,15.580814,21.299335
2003-04-03,1050,24.358149,0.699199,18.796906,16.79763,11.09682,18.013023,23.752472,16.666689,18.599312,60.672802,11.914993,37.911709,10.397053,16.711731,9.225481,45.905674,29.824356,18.967693,2.737876,18.309338,28.996962,22.706591,20.444899,20.56094,15.333207,39.659794,14.250074,16.776947,9.976898,37.762066,4.594302,344.717468,3.227283,15.629639,21.15337
2003-04-04,1073.199951,24.92004,0.696782,18.761513,16.69062,11.15377,18.164064,24.070999,16.715088,18.885115,59.843185,11.56236,38.162426,10.573702,17.140583,9.533432,45.950268,30.403727,18.495903,2.702715,18.592773,29.227135,23.186052,20.297606,21.019417,15.243984,40.063362,14.080523,17.218756,10.07814,38.008625,4.58026,351.419281,3.075155,15.622664,21.116875
2003-04-07,1081.800049,25.123732,0.70065,19.398691,16.765205,11.039875,18.013023,23.752472,16.793732,18.813665,59.606159,11.765803,37.825939,10.523225,17.180775,10.352458,45.463249,30.207067,18.554874,2.698517,18.422714,28.987236,23.11071,20.319597,21.383385,15.031556,39.857922,14.322733,17.284435,10.082739,41.024281,4.552178,351.32486,3.153392,15.685439,21.262844
2003-04-08,1073,24.744452,0.698716,19.370373,16.894918,10.925976,17.957085,23.433964,16.975222,18.885115,59.309853,11.59627,37.93808,10.56108,17.41531,10.378664,45.778782,30.143261,18.857119,2.722132,18.332012,29.146091,23.186052,20.598783,21.257393,14.828609,40.034019,13.830243,17.105324,10.013974,40.910492,4.422999,355.006256,3.259882,15.559893,21.116875
2003-04-09,1061.800049,24.161491,0.686144,19.455326,16.76845,10.608692,17.957085,23.359432,16.515446,18.39924,58.30249,11.311448,37.779736,10.515657,17.241087,10.155893,45.137428,29.579861,18.112566,2.717408,17.969229,28.948322,22.994268,20.31739,21.365883,14.53616,39.402996,13.806018,16.657536,9.804185,40.588055,4.313477,349.625916,3.292482,15.657537,20.709375
2003-04-10,1062.800049,24.491602,0.694848,19.179222,17.131641,10.608692,17.923517,23.501741,16.563848,18.484974,58.524704,11.447077,37.746758,10.457615,17.23439,10.352458,45.538712,29.611748,18.12731,2.764116,17.991905,28.77973,23.186052,20.145922,21.418381,14.729685,40.048702,13.999788,16.920231,9.81351,40.303558,4.37245,348.776459,3.270749,15.343688,20.587736
2003-04-11,1060.599976,24.316004,0.638273,18.740269,17.180285,10.746994,17.778076,23.264559,16.727175,18.506411,58.332096,11.352135,37.858929,10.455093,17.147282,10.339351,45.583298,29.457598,17.839809,2.759917,17.861528,28.919146,23.11071,20.42951,21.435873,14.613576,38.874676,14.40347,16.770979,9.655002,40.360474,4.296627,352.551971,3.323993,15.071685,20.520836
2003-04-14,1074.199951,25.011349,0.656648,19.292496,17.394306,10.958519,17.878761,23.630497,16.793732,18.97086,59.309853,11.636958,38.122841,10.7024,17.783855,10.286937,45.696468,30.122026,18.25263,2.794555,18.207312,29.162308,23.63129,20.695513,21.85585,14.93182,38.632519,14.694124,17.224731,9.878778,41.820873,4.462314,362.746277,3.420703,15.60174,20.636393
2003-04-15,1079.599976,25.91741,0.647461,19.32082,17.089479,10.852757,17.909527,23.752472,17.120405,19.406723,61.324623,11.616611,36.935207,10.732682,18.004978,10.38522,45.833645,30.260223,18.134678,2.821845,18.258327,29.407686,23.966927,20.611979,22.296814,14.854413,40.569675,14.782935,17.953119,9.906752,42.845043,4.37245,370.486389,3.526106,15.61569,20.715456
2003-04-16,1057.400024,25.531097,0.640208,18.860626,16.895582,11.031738,17.761293,23.508518,16.836077,19.042315,61.391312,12.315099,35.886158,10.068992,17.75704,10.319694,44.242313,29.824356,18.370581,2.747323,17.776503,29.152485,23.953218,19.796375,21.792845,14.334032,40.019348,14.524578,17.732216,9.459198,42.427792,4.378067,361.141602,3.444609,15.608713,20.338375
2003-04-17,1072.800049,26.043837,0.634405,18.867702,17.082918,11.349025,17.915121,23.738922,17.235353,19.556778,62.413486,12.654174,36.295216,10.195168,18.299812,10.483502,44.578403,29.707432,18.798143,2.744699,17.776503,29.204834,24.179258,20.192083,20.998413,14.463057,40.657719,14.855597,18.090443,9.603722,43.072655,4.296627,368.504181,3.497853,15.734255,20.575577
2003-04-21,1090,25.615389,0.635372,18.95974,17.036903,11.340885,18.091335,23.630497,17.035719,19.628231,61.746845,12.64739,36.526134,10.121984,18.393627,10.490052,44.52697,30.276161,18.584356,2.721608,17.912539,29.260454,24.110765,19.679859,21.327383,14.265223,40.342213,14.895968,18.126265,9.337984,43.148518,4.324712,365.29483,3.517412,15.692409,20.581657
