date,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
2000-04-17,41.9305,53.693,48.2401,55.1225,42.5942,39.7359,51.6828,45.1539,40.1624,48.7248,72.3681,39.5176,61.2121,53.1176,62.2497,33.3358,44.8886,40.0184,45.015,43.9572,54.8408,57.4159,43.3017,42.6908,46.2705,49.6657,31.8847,40.5678,35.5431,43.3775,44.3082,33.3934,50.0818,49.3028,43.3575
2000-04-18,48.7575,53.3557,48.2824,58.912,41.4433,41.1207,54.7078,41.2534,37.7483,46.9456,72.8037,46.4507,56.7479,57.4507,58.772,33.933,49.5622,46.0117,40.0871,48.4274,55.7404,64.9807,43.1968,41.8688,50.8555,50.5844,34.0335,41.7084,41.7587,48.3296,44.3064,31.637,50.3275,50.754,48.5055
2000-04-19,43.7498,50.0734,42.103,53.5487,43.2416,41.6141,55.3442,39.4351,43.2158,44.9714,70.7023,40.4084,53.874,60.343,56.0664,34.8325,56.284,47.2015,41.2995,46.6719,61.4128,65.6301,41.3912,40.3486,49.2123,51.1453,38.271,42.588,39.9918,48.6397,43.6177,29.2433,57.4462,50.7428,47.2108
2000-04-20,43.6374,52.8455,45.302,53.6519,44.898,38.4401,55.5265,42.2204,40.7342,49.9457,68.7997,42.8177,55.6933,61.0522,52.2425,36.9162,57.8204,50.2369,45.7681,47.6778,63.49,61.5381,38.8905,41.82,49.3067,53.1149,43.1958,40.7255,44.612,49.2729,42.2089,30.2957,64.6194,49.5228,48.0518
2000-04-24,49.1597,53.1225,45.9299,57.4999,46.9489,41.405,57.5331,43.005,45.4201,50.3775,69.2843,47.2697,58.1017,62.9576,48.3391,33.7586,64.6498,61.3243,60.308,46.7041,63.7888,66.0422,45.8988,47.2349,51.3998,59.2591,46.9282,45.6108,42.3953,53.0256,49.7404,29.7811,53.9227,55.7178,51.4693
2000-04-25,45.2473,53.4871,48.6557,61.5062,53.2571,46.6463,62.484,46.8527,54.1805,53.5538,68.4963,52.8311,47.6649,64.4113,55.3587,38.0633,68.6864,60.3258,64.7833,52.4776,69.7551,66.6307,53.1436,53.4583,52.067,68.32,46.6439,52.6184,45.1956,60.8386,55.3728,33.8788,55.3678,60.2545,60.8069
2000-04-26,47.2152,50.4412,56.1338,64.5758,58.9997,51.9998,66.4394,50.6544,57.2462,53.0579,67.0945,59.6595,49.6408,70.2556,52.447,38.993,72.9419,58.2125,66.2028,52.1234,69.5339,67.9487,55.4764,55.084,52.4732,67.0311,50.8955,52.5908,50.8785,66.8638,56.367,34.3406,58.7903,57.8733,64.6758
2000-04-27,46.46,47.7109,51.3721,62.5763,52.5658,51.8822,62.9679,50.1024,50.8047,51.6651,63.0485,66.1414,42.7913,69.8798,51.5657,39.2449,70.5339,56.6864,68.1974,45.4009,65.164,66.8672,53.5307,50.1643,51.7,64.2229,61.379,51.6861,57.6539,63.3394,54.4221,38.8324,57.3117,58.1465,69.2774
2000-04-28,38.8521,51.3976,57.5014,52.671,46.1716,50.6538,65.4253,47.9717,55.0436,54.342,57.5811,67.742,43.8906,66.154,47.2322,35.0699,65.8877,55.8246,69.5125,39.9518,59.6262,63.5939,49.9417,52.2053,46.2211,57.3628,53.7876,54.7304,48.2507,54.2886,52.0653,40.3058,58.6955,53.4625,59.5345
2000-05-01,36.3459,52.6429,67.009,51.3541,51.5647,51.3342,57.0967,49.243,47.5214,50.0655,52.2131,64.2427,44.8959,58.4298,53.5077,41.3489,58.5395,56.1776,69.0646,40.2435,56.0748,57.7655,54.9395,57.7848,41.9072,56.1193,52.0063,59.2371,47.0974,56.8007,59.3001,42.4063,52.664,60.0118,60.5145
2000-05-02,41.6766,44.8908,62.4981,49.3772,45.9374,48.592,60.8606,46.0641,45.0102,44.8191,41.6866,62.5445,40.9515,60.8952,51.5568,37.9702,60.2685,55.1635,65.2292,43.6435,48.781,62.4721,51.9016,55.5787,38.9471,55.5181,46.2487,56.3699,46.4023,50.4937,56.9217,46.8533,43.4237,56.6075,55.841
2000-05-03,39.052,49.0928,55.6588,44.2623,48.7661,45.0289,65.2497,41.0914,42.8903,44.0941,35.2031,55.0608,38.3743,56.4985,50.3713,50.6868,56.1197,48.3299,50.4884,42.7582,55.6429,56.5004,50.5957,49.8266,38.2077,49.8589,41.6315,58.1653,45.0044,47.8958,58.7375,42.7118,48.5004,52.3152,45.9414
