date,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band
2006-09-05,35.01,35.3831,34.6369,38.9919,38.4441,38.718,82.777,83.783,84.789,48.2672,49.04,49.8128,34.6109,35.748,36.8851,31.8713,30.1307,31.001,28.7468,29.417,30.0872,45.712,43.226,44.469,35.7953,34.2267,35.011,59.8222,63.9758,61.899,52.5427,49.4333,50.988,44.4153,43.4687,43.942,61.319,62.1103,60.5277,26.8712,27.482,28.0928,82.5555,75.0845,78.82,25.5496,25.9744,25.762,41.4427,39.7633,40.603,72.334,69.748,71.041,36.859,35.071,35.965,45.698,46.086,45.31,45.297,44.189,44.743,64.9892,63.9768,64.483,20.4817,18.0223,19.252,82.2587,78.3513,80.305,34.8488,33.1612,34.005,34.3045,33.6955,34.0,69.305,71.3691,67.2409,38.68,39.4632,37.8968,67.3966,64.2814,65.839,130.4739,131.7633,129.1845,22.417,20.691,21.554,63.9209,69.4951,66.708,77.0086,73.3294,75.169,70.6389,65.2851,67.962,53.2692,52.2988,52.784
2006-09-06,35.012,35.3849,34.6391,38.9896,38.4444,38.717,82.4516,83.681,84.9104,48.4579,49.111,49.7641,34.8017,35.83,36.8583,31.974,30.23,31.102,28.7476,29.414,30.0804,45.9276,43.2764,44.602,35.8678,34.3242,35.096,60.0214,64.2626,62.142,52.4057,49.7263,51.066,44.5015,43.4465,43.974,61.358,62.1306,60.5854,27.0335,27.556,28.0785,82.916,75.548,79.232,25.5459,25.9761,25.761,41.5158,40.0202,40.768,72.3771,69.7469,71.062,36.8969,35.1571,36.027,45.751,46.0737,45.4283,45.2818,44.2622,44.772,65.0412,63.8768,64.459,20.4182,18.2798,19.349,82.1735,78.7025,80.438,34.8652,33.1668,34.016,34.3041,33.6939,33.999,69.002,71.3198,66.6842,38.704,39.4696,37.9384,67.2247,64.1873,65.706,130.513,131.7805,129.2455,22.4384,20.7596,21.599,63.8021,69.7399,66.771,76.3589,73.4771,74.918,71.1351,65.2709,68.203,53.2172,52.1968,52.707
2006-09-07,34.965,35.2346,34.6954,39.0146,38.3294,38.672,81.98,83.526,85.072,48.445,49.108,49.771,34.8492,35.846,36.8428,31.9518,30.4122,31.182,28.7938,29.444,30.0942,46.0834,43.4766,44.78,35.8051,34.5709,35.188,60.4077,64.2763,62.342,52.2462,49.9998,51.123,44.5935,43.4305,44.012,61.419,62.1381,60.6999,27.1349,27.587,28.0391,82.9943,76.2177,79.606,25.4463,26.0277,25.737,41.5117,40.0603,40.786,72.3549,69.8191,71.087,36.9819,35.2581,36.12,45.719,46.1663,45.2717,45.246,44.332,44.789,65.1947,63.6333,64.414,20.2967,18.5693,19.433,81.9845,79.0375,80.511,34.916,33.254,34.085,34.2956,33.7524,34.024,68.808,71.2064,66.4096,38.738,39.4267,38.0493,67.2079,64.1481,65.678,130.528,131.7626,129.2934,22.4069,20.8891,21.648,63.8067,69.8453,66.826,76.1294,73.0086,74.569,72.6923,64.8117,68.752,53.1592,52.1148,52.637
2006-09-08,34.965,35.2346,34.6954,39.016,38.22,38.618,81.9362,83.377,84.8178,48.445,49.108,49.771,34.9628,35.917,36.8712,31.8784,30.6616,31.27,28.9443,29.507,30.0697,46.6224,43.5416,45.082,35.7734,34.7526,35.263,60.7915,64.3625,62.577,52.2276,49.9664,51.097,44.9693,43.2947,44.132,61.428,62.1305,60.7255,27.233,27.622,28.011,83.2453,77.0087,80.127,25.421,26.025,25.723,41.439,40.333,40.886,72.328,70.128,71.228,37.4553,35.1087,36.282,45.677,46.203,45.151,45.2358,44.3602,44.798,65.2175,63.4045,64.311,20.162,18.882,19.522,81.9051,79.3729,80.639,34.8743,33.4697,34.172,34.2864,33.7936,34.04,68.417,70.7138,66.1202,38.785,39.3936,38.1764,67.0069,63.8471,65.427,130.591,131.6977,129.4843,22.3759,21.0521,21.714,64.1135,69.9025,67.008,76.1329,72.5171,74.325,73.6909,64.7551,69.223,52.9924,52.1796,52.586
2006-09-11,34.95,35.2111,34.6889,39.0316,38.1244,38.578,81.9438,83.302,84.6602,48.5335,49.136,49.7385,35.1645,36.03,36.8955,31.8277,30.9063,31.367,29.1493,29.589,30.0287,47.3386,43.5474,45.443,35.716,34.978,35.347,61.5452,64.0568,62.801,52.3265,50.0115,51.169,45.4176,43.2124,44.315,61.533,62.1824,60.8836,27.3714,27.687,28.0026,83.1501,78.2339,80.692,25.415,26.043,25.729,41.4834,40.4586,40.971,72.0417,70.7003,71.371,37.5064,35.4356,36.471,45.664,46.2109,45.1171,45.2315,44.3705,44.801,65.1332,63.3628,64.248,20.0728,19.0712,19.572,81.9112,79.5768,80.744,35.0492,33.6108,34.33,34.4017,33.7963,34.099,67.868,70.567,65.169,38.849,39.3779,38.3201,67.3084,62.5916,64.95,130.651,131.6406,129.6614,22.3078,21.3022,21.805,63.9848,69.9352,66.96,76.1326,72.4954,74.314,74.4566,64.7394,69.598,52.8844,52.1996,52.542
2006-09-12,35.025,35.4131,34.6369,39.0536,38.1264,38.59,81.9361,83.203,84.4699,48.5141,49.123,49.7319,35.3376,36.194,37.0504,31.9377,30.9823,31.46,29.1251,29.673,30.2209,48.1336,43.4804,45.807,35.8084,35.0636,35.436,62.0283,63.9117,62.97,52.7077,49.8703,51.289,45.8234,43.1826,44.503,61.62,62.1761,61.0639,27.3135,27.758,28.2025,83.3967,79.1073,81.252,25.4184,26.0356,25.727,41.9633,40.2187,41.091,72.4528,70.6152,71.534,38.0755,35.3445,36.71,45.663,46.2074,45.1186,45.2498,44.3042,44.777,65.0601,63.2859,64.173,20.1022,19.1158,19.609,82.3824,79.4976,80.94,36.1008,33.1532,34.627,34.6074,33.7386,34.173,67.328,70.1811,64.4749,38.956,39.6541,38.2579,67.4956,61.4504,64.473,130.777,131.9295,129.6245,22.5728,21.2852,21.929,63.7356,70.0004,66.868,76.0664,72.4696,74.268,74.9864,65.3396,70.163,52.7357,52.2823,52.509
2006-09-13,35.096,35.6288,34.5632,39.2709,38.0731,38.672,81.85,83.124,84.398,48.5141,49.127,49.7399,35.4453,36.255,37.0647,32.0327,31.0053,31.519,29.2213,29.807,30.3927,48.6701,43.6619,46.166,35.8657,35.1203,35.493,62.2195,64.0645,63.142,52.8661,49.9159,51.391,46.3572,43.1868,44.772,61.556,62.3756,60.7364,27.3187,27.817,28.3153,83.7823,79.3477,81.565,25.402,26.08,25.741,41.973,40.249,41.111,73.1475,70.2725,71.71,38.3326,35.4394,36.886,45.706,46.3905,45.0215,45.1372,44.3108,44.724,64.9553,63.2327,64.094,20.1338,19.1142,19.624,82.638,79.404,81.021,37.0,32.87,34.935,34.8293,33.6467,34.238,66.923,69.6247,64.2213,39.079,39.9788,38.1792,67.2654,61.0106,64.138,130.941,132.3686,129.5134,22.7743,21.2777,22.026,63.9407,69.9713,66.956,76.6586,72.3854,74.522,75.6226,66.2474,70.935,53.1831,52.0069,52.595
2006-09-14,35.083,35.6419,34.5241,39.3478,38.0822,38.715,82.0491,82.986,83.9229,48.5362,49.104,49.6718,35.4881,36.28,37.0719,32.249,31.001,31.625,29.2335,29.889,30.5445,49.1285,43.9535,46.541,36.0163,35.0877,35.552,62.4846,63.9454,63.215,52.8784,49.9156,51.397,46.6768,43.3492,45.013,61.458,62.3883,60.5277,27.3207,27.864,28.4073,83.8235,79.9085,81.866,25.303,26.285,25.794,41.9736,40.2944,41.134,73.7044,70.1336,71.919,38.3821,35.6259,37.004,45.783,46.6177,44.9483,45.0746,44.2974,44.686,64.8207,63.1933,64.007,20.1188,19.1172,19.618,82.9835,79.3085,81.146,37.633,32.857,35.245,34.9645,33.6135,34.289,66.564,69.3896,63.7384,39.187,40.2279,38.1461,67.0931,60.5549,63.824,131.098,132.7019,129.4941,22.9344,21.3236,22.129,64.0885,69.9135,67.001,76.6567,72.3853,74.521,75.8703,67.4417,71.656,53.4784,51.9136,52.696
2006-09-15,35.006,35.8537,34.1583,39.7048,37.9312,38.818,82.0736,82.947,83.8204,48.5401,49.088,49.6359,35.4713,36.242,37.0127,32.2385,31.1575,31.698,29.2766,29.955,30.6334,49.3417,44.4403,46.891,36.0285,35.2015,35.615,62.3728,64.4372,63.405,52.9507,49.8953,51.423,46.788,43.65,45.219,61.358,62.2917,60.4243,27.4008,27.912,28.4232,83.9934,80.1806,82.087,25.1148,26.7032,25.909,41.9352,40.4428,41.189,74.3773,69.9487,72.163,38.407,35.967,37.187,45.912,46.9931,44.8309,45.0471,44.2829,44.665,64.6129,63.2271,63.92,20.1164,19.1076,19.612,83.4634,79.2226,81.343,38.0982,32.9778,35.538,35.1003,33.6357,34.368,66.262,69.1938,63.3302,39.311,40.461,38.161,67.018,60.108,63.563,131.23,132.878,129.582,23.0734,21.3306,22.202,63.8649,69.9531,66.909,76.6765,72.3875,74.532,75.8577,68.7043,72.281,53.8111,51.8229,52.817
2006-09-18,34.923,35.9048,33.9412,39.8454,37.9246,38.885,82.2001,82.859,83.5179,48.504,49.11,49.716,35.474,36.229,36.984,32.2442,31.1118,31.678,29.2924,29.972,30.6516,49.4968,44.8152,47.156,36.0549,35.2131,35.634,62.387,64.585,63.486,53.0178,49.8862,51.452,46.8719,43.8921,45.382,61.217,62.1993,60.2347,27.3996,27.932,28.4644,84.0055,80.4045,82.205,25.0537,26.9543,26.004,41.9446,40.4014,41.173,74.7944,69.9656,72.38,38.4445,36.0615,37.253,45.997,47.1395,44.8545,44.8932,44.3108,44.602,64.3483,63.3797,63.864,20.0624,19.1156,19.589,83.6143,79.2377,81.426,38.2718,33.2222,35.747,35.2124,33.6696,34.441,66.082,68.7494,63.4146,39.414,40.6445,38.1835,66.7327,59.9973,63.365,131.302,133.0375,129.5665,23.2115,21.3065,22.259,63.8456,69.9164,66.881,76.6215,72.3985,74.51,75.3868,70.2772,72.832,53.9624,51.8596,52.911
2006-09-19,34.787,35.9349,33.6391,39.9759,37.9081,38.942,82.1708,82.848,83.5252,48.4562,49.138,49.8198,35.4736,36.218,36.9624,32.2341,31.0679,31.651,29.2994,30.034,30.7686,49.6518,45.2462,47.449,36.1461,35.2219,35.684,62.365,64.693,63.529,53.0659,50.0721,51.569,47.0072,44.1408,45.574,61.152,62.1208,60.1832,27.417,27.968,28.519,83.995,80.539,82.267,25.0938,27.1642,26.129,41.9456,40.4024,41.174,74.9287,70.2113,72.57,38.4785,36.2135,37.346,46.097,47.3248,44.8692,44.7235,44.3605,44.542,64.2918,63.4102,63.851,19.9298,19.1342,19.532,83.6943,79.3617,81.528,38.3506,33.4454,35.898,35.2653,33.7927,34.529,65.784,67.9276,63.6404,39.453,40.7113,38.1947,65.727,60.113,62.92,131.316,133.0654,129.5666,23.3151,21.3369,22.326,64.1749,68.9631,66.569,76.5132,72.4088,74.461,75.4978,70.6242,73.061,54.0616,51.9124,52.987
2006-09-20,34.689,35.909,33.469,40.4469,37.7571,39.102,82.1659,82.846,83.5261,48.3944,49.215,50.0356,35.5453,36.312,37.0787,32.3283,31.0737,31.701,29.2906,30.176,31.0614,49.6666,45.9254,47.796,36.5278,35.0842,35.806,62.4108,64.7612,63.586,52.9699,50.3901,51.68,47.0751,44.5209,45.798,61.171,62.1687,60.1733,27.4453,28.043,28.6407,83.9303,80.9297,82.43,25.1427,27.4293,26.286,42.1213,40.3347,41.228,75.0526,70.4714,72.762,38.37,36.634,37.502,46.231,47.6171,44.8449,44.6714,44.3626,44.517,64.3632,63.3928,63.878,19.9214,19.1786,19.55,84.102,79.582,81.842,38.2912,33.9468,36.119,35.247,33.975,34.611,65.477,67.6123,63.3417,39.629,40.8923,38.3657,65.0695,59.9025,62.486,131.516,133.3079,129.7241,23.5199,21.4481,22.484,64.5482,67.9398,66.244,76.9348,72.3372,74.636,75.3456,71.8224,73.584,54.3953,51.9667,53.181
2006-09-21,34.561,35.9143,33.2077,40.8103,37.8317,39.321,82.0615,82.827,83.5925,48.5911,49.335,50.0789,35.2133,36.257,37.3007,32.4466,31.1554,31.801,29.4916,30.298,31.1044,49.2275,46.9485,48.088,36.8595,35.0705,35.965,62.4578,64.7402,63.599,52.9418,50.4342,51.688,46.8595,45.1085,45.984,61.192,62.2272,60.1568,27.6666,28.119,28.5714,83.4872,81.7468,82.617,25.3945,27.4715,26.433,42.2532,40.4648,41.359,74.7901,71.2379,73.014,38.4023,36.9657,37.684,46.392,47.6276,45.1564,44.7337,44.2423,44.488,64.3925,63.5175,63.955,19.9293,19.1647,19.547,83.6593,80.4667,82.063,38.1113,34.4287,36.27,35.1795,34.1225,34.651,65.186,66.7532,63.6188,39.799,40.8352,38.7628,63.8554,60.4466,62.151,131.712,133.1527,130.2713,23.4917,21.7703,22.631,64.2779,67.5661,65.922,77.0781,72.8419,74.96,75.5509,71.9871,73.769,54.5841,52.1659,53.375
2006-09-22,34.459,35.7941,33.1239,40.9201,38.1139,39.517,81.9473,82.762,83.5767,48.7896,49.413,50.0364,34.9076,36.159,37.4104,32.806,31.106,31.956,29.6749,30.348,31.0211,48.9288,47.5612,48.245,37.1705,35.0995,36.135,62.114,64.876,63.495,53.5272,49.4628,51.495,46.7182,45.4798,46.099,61.259,62.3569,60.1611,27.8924,28.176,28.4596,85.391,80.705,83.048,25.6578,27.4202,26.539,42.4114,40.5026,41.457,74.6375,71.7025,73.17,38.5251,36.9849,37.755,46.548,47.543,45.553,44.8007,44.0533,44.427,64.3562,63.6278,63.992,19.9861,19.0319,19.509,83.5463,80.6897,82.118,37.754,35.122,36.438,35.0562,34.3238,34.69,64.996,66.1306,63.8614,39.914,40.6604,39.1676,62.9243,60.9217,61.923,131.831,132.9365,130.7255,23.3797,22.1083,22.744,63.2159,67.7181,65.467,77.3863,73.4237,75.405,75.4839,72.1501,73.817,54.6907,52.3573,53.524
2006-09-25,34.386,35.6918,33.0802,41.049,38.477,39.763,78.6764,82.133,85.5896,48.8844,49.529,50.1736,34.8237,36.094,37.3643,33.3575,30.9325,32.145,29.8148,30.387,30.9592,48.9267,47.8293,48.378,37.5648,35.0972,36.331,62.1875,64.8665,63.527,53.8013,48.6327,51.217,46.9291,45.5689,46.249,61.296,62.5003,60.0917,28.0024,28.223,28.4436,86.5322,80.3818,83.457,25.8414,27.4446,26.643,42.5155,40.5325,41.524,74.2535,72.5565,73.405,38.8177,37.0383,37.928,46.7,47.3431,46.0569,44.7767,44.0473,44.412,64.3897,63.6243,64.007,19.9862,19.0338,19.51,83.423,81.027,82.225,37.5323,35.6477,36.59,35.0745,34.3975,34.736,65.008,66.1425,63.8735,40.075,40.5863,39.5637,62.9536,60.9284,61.941,132.038,132.6794,131.3966,23.3048,22.4372,22.871,62.9978,67.7002,65.349,77.9013,73.6867,75.794,75.9187,72.3653,74.142,54.9887,52.5513,53.77
2006-09-26,34.283,35.3643,33.2017,41.0772,38.7908,39.934,76.3316,81.403,86.4744,48.9939,49.653,50.3121,34.813,35.972,37.131,33.6838,30.8962,32.29,29.786,30.473,31.16,49.2113,47.7807,48.496,38.062,35.024,36.543,62.2419,64.8901,63.566,53.6677,47.9843,50.826,47.2832,45.5528,46.418,61.359,62.7273,59.9907,27.9931,28.238,28.4829,88.2189,79.6831,83.951,26.0637,27.4763,26.77,42.4028,40.5672,41.485,74.6102,72.6358,73.623,39.1298,36.8982,38.014,46.789,47.2445,46.3335,44.818,44.04,44.429,64.6216,63.5604,64.091,20.063,18.999,19.531,83.4562,81.0378,82.247,37.5275,35.6445,36.586,35.3491,34.2769,34.813,65.181,66.5732,63.7888,40.184,40.7711,39.5969,63.5019,60.8201,62.161,132.227,133.3092,131.1448,23.5019,22.4101,22.956,63.0552,67.7928,65.424,78.8588,73.6772,76.268,77.1019,72.1781,74.64,55.6595,52.5505,54.105
2006-09-27,34.19,34.8708,33.5092,41.3277,38.8943,40.111,75.3279,80.858,86.3881,49.0822,49.72,50.3578,34.7006,35.874,37.0474,33.7321,30.9899,32.361,29.7662,30.532,31.2978,49.5126,47.7634,48.638,38.0729,35.2191,36.646,62.1639,64.8181,63.491,53.4173,47.6407,50.529,47.3192,45.5748,46.447,61.576,63.0527,60.0993,27.9974,28.26,28.5226,89.3346,79.5694,84.452,26.3299,27.5021,26.916,42.6389,40.5931,41.616,74.8935,72.6085,73.751,39.755,36.669,38.212,46.833,47.2075,46.4585,44.8506,44.0274,44.439,64.8414,63.5426,64.192,20.3149,18.8591,19.587,83.4478,81.0222,82.235,37.373,35.657,36.515,35.486,34.24,34.863,65.358,67.18,63.536,40.26,40.9054,39.6147,64.1611,60.5229,62.342,132.379,133.7912,130.9668,23.5765,22.4755,23.026,63.0586,67.6594,65.359,79.7829,73.3711,76.577,77.5146,72.2074,74.861,56.2193,52.5147,54.367
2006-09-28,34.193,34.8839,33.5021,41.54,39.15,40.345,74.4847,80.251,86.0173,49.206,49.784,50.362,34.6967,35.846,36.9953,33.7421,31.0039,32.373,29.7923,30.586,31.3797,49.8787,47.6853,48.782,38.1044,35.3796,36.742,62.269,64.845,63.557,53.1086,47.4794,50.294,47.4665,45.5975,46.532,61.725,63.1459,60.3041,28.0097,28.27,28.5303,90.2402,79.7698,85.005,26.519,27.527,27.023,42.6913,40.7467,41.719,75.0943,72.6217,73.858,40.0581,36.8179,38.438,46.898,47.2432,46.5528,44.9863,43.9657,44.476,65.0033,63.6147,64.309,20.7036,18.6684,19.686,83.3968,80.9772,82.187,37.198,35.728,36.463,35.6528,34.2132,34.933,65.633,67.7816,63.4844,40.344,41.0433,39.6447,64.8135,60.3665,62.59,132.525,134.1337,130.9163,23.6685,22.5395,23.104,63.0499,67.8841,65.467,80.3935,73.6145,77.004,78.039,72.251,75.145,56.5974,52.6386,54.618
2006-09-29,34.256,34.9791,33.5329,41.6247,39.2953,40.46,73.7908,79.592,85.3932,49.3973,49.832,50.2667,34.6517,35.897,37.1423,33.771,31.115,32.443,29.8541,30.646,31.4379,49.9615,47.8225,48.892,38.0985,35.6495,36.874,62.3498,64.5122,63.431,52.5562,47.4298,49.993,47.4962,45.7538,46.625,61.833,63.1468,60.5192,28.0881,28.302,28.5159,90.7256,80.2144,85.47,26.5488,27.5972,27.073,42.6819,40.9161,41.799,75.1587,72.6133,73.886,40.1686,36.9854,38.577,46.899,47.2449,46.5531,45.0042,43.9638,44.484,65.1174,63.7306,64.424,20.9281,18.6559,19.792,83.1921,80.9819,82.087,36.9063,35.8297,36.368,35.7271,34.2289,34.978,65.878,68.0804,63.6756,40.398,41.1001,39.6959,65.4213,60.3727,62.897,132.687,134.3604,131.0136,23.643,22.617,23.13,63.079,67.929,65.504,80.6548,74.1212,77.388,78.4252,72.4408,75.433,56.9136,52.7884,54.851
2006-10-02,34.331,35.1555,33.5065,41.7052,39.5968,40.651,73.3593,78.953,84.5467,49.3617,49.822,50.2823,34.4015,36.023,37.6445,33.6774,31.3726,32.525,29.9956,30.693,31.3904,49.9109,47.9411,48.926,37.9893,36.0347,37.012,62.3688,64.4592,63.414,51.8845,47.5695,49.727,47.4307,45.9193,46.675,61.987,62.9553,61.0187,28.1252,28.317,28.5088,90.9057,81.0663,85.986,26.6174,27.6426,27.13,42.4833,41.2887,41.886,75.141,72.571,73.856,40.2595,37.3125,38.786,46.928,47.2035,46.6525,45.0095,43.9705,44.49,65.2888,63.7452,64.517,21.065,18.677,19.871,83.1569,80.9431,82.05,36.8634,35.8246,36.344,35.847,34.235,35.041,65.948,68.2422,63.6538,40.401,41.0984,39.7036,65.7651,60.3609,63.063,132.781,134.4263,131.1357,23.6315,22.6565,23.144,63.1275,67.5545,65.341,81.1097,74.6183,77.864,78.3751,72.6849,75.53,56.8754,53.1646,55.02
2006-10-03,34.419,35.2064,33.6316,41.8876,39.8904,40.889,72.908,78.265,83.622,49.3829,49.861,50.3391,34.3075,36.13,37.9525,33.535,31.737,32.636,30.0439,30.746,31.4481,50.0092,48.0348,49.022,37.8958,36.4222,37.159,62.2033,64.7547,63.479,51.1156,47.8804,49.498,47.688,45.912,46.8,62.126,62.786,61.466,28.1563,28.338,28.5197,90.8103,82.3277,86.569,26.6848,27.6772,27.181,42.335,41.599,41.967,75.1555,72.7125,73.934,40.3123,37.6797,38.996,46.989,47.3729,46.6051,45.0234,43.9926,44.508,65.5802,63.7178,64.649,21.2054,18.7666,19.986,83.1569,80.8991,82.028,36.991,35.807,36.399,36.0127,34.2413,35.127,65.939,68.2409,63.6371,40.447,41.0468,39.8472,65.759,60.577,63.168,132.936,134.4748,131.3972,23.6539,22.7701,23.212,63.1363,67.2557,65.196,81.8976,75.2124,78.555,78.3357,72.7843,75.56,56.8246,53.7014,55.263
2006-10-04,34.496,35.2666,33.7254,42.4009,39.7871,41.094,73.1501,77.696,82.2419,49.1234,49.974,50.8246,34.128,36.254,38.38,33.5032,31.8328,32.668,30.0282,30.762,31.4958,50.1187,48.0613,49.09,37.9042,36.5618,37.233,61.9882,65.2198,63.604,50.2018,48.4002,49.301,48.1806,45.7514,46.966,62.297,63.1968,61.3972,28.165,28.324,28.483,90.8272,83.6508,87.239,26.5836,27.9304,27.257,42.335,41.599,41.967,75.3646,72.7934,74.079,40.3787,38.0573,39.218,47.016,47.4888,46.5432,45.0848,44.0012,44.543,65.9235,63.7025,64.813,21.3823,18.8557,20.119,82.9732,81.0188,81.996,37.3916,35.6284,36.51,36.2805,34.2395,35.26,66.189,68.1615,64.2165,40.534,41.3217,39.7463,65.551,61.349,63.45,133.177,135.0842,131.2698,23.8966,22.6594,23.278,63.1377,67.1863,65.162,83.5989,75.0651,79.332,78.3435,72.8005,75.572,57.0733,53.9127,55.493
2006-10-05,34.65,35.2866,34.0134,42.9013,39.7327,41.317,73.7106,77.343,80.9754,49.0709,50.098,51.1251,34.4517,36.551,38.6503,33.5551,31.7109,32.633,30.0429,30.798,31.5531,50.1264,48.0436,49.085,37.9032,36.5648,37.234,61.8814,65.9146,63.898,50.4179,48.2601,49.339,48.461,45.857,47.159,62.475,63.5507,61.3993,28.0514,28.302,28.5526,89.7046,86.0834,87.894,26.6264,28.0916,27.359,42.4077,41.4203,41.914,75.8822,72.8378,74.36,40.4076,38.3204,39.364,47.076,47.5802,46.5718,45.1194,44.0926,44.606,65.9505,63.8515,64.901,21.4288,19.1272,20.278,83.2078,81.0462,82.127,37.5161,35.7859,36.651,36.4745,34.4155,35.445,66.443,68.2733,64.6127,40.666,41.6008,39.7312,65.5225,61.7435,63.633,133.508,135.538,131.478,24.0577,22.6763,23.367,62.8515,68.2125,65.532,84.4594,75.7066,80.083,78.3395,72.8405,75.59,57.2079,54.2601,55.734
2006-10-06,34.778,35.4033,34.1527,43.0303,40.0177,41.524,75.1316,76.973,78.8144,49.1675,50.253,51.3385,34.8497,36.812,38.7743,33.5519,31.4901,32.521,30.2775,30.924,31.5705,50.1203,48.0557,49.088,37.9198,36.4882,37.204,62.3188,66.0992,64.209,51.2417,47.9423,49.592,48.4592,46.1468,47.303,62.603,63.6355,61.5705,27.9345,28.276,28.6175,89.5681,86.5779,88.073,26.8577,28.1023,27.48,42.3831,41.4089,41.896,76.1747,73.1213,74.648,40.3506,38.7574,39.554,47.08,47.5766,46.5834,44.9953,44.3707,44.683,65.853,64.169,65.011,21.2664,19.6016,20.434,83.3656,81.2744,82.32,37.5419,35.9961,36.769,36.4528,34.7852,35.619,66.704,68.3169,65.0911,40.82,41.6843,39.9557,65.3235,62.2865,63.805,133.862,135.5533,132.1707,24.2179,22.7581,23.488,63.7032,68.4168,66.06,85.1378,76.3142,80.726,78.0717,73.3523,75.712,57.0612,54.9028,55.982
2006-10-09,34.88,35.4145,34.3455,43.1315,40.2225,41.677,75.0121,77.142,79.2719,49.1698,50.353,51.5362,35.1124,37.041,38.9696,33.2055,31.5745,32.39,30.5879,31.047,31.5061,50.1786,47.8774,49.028,37.8692,36.3768,37.123,62.5548,66.2572,64.406,51.4695,48.0945,49.782,48.6365,46.1895,47.413,62.659,63.6782,61.6398,27.7044,28.206,28.7076,89.3477,87.1883,88.268,27.0334,28.0806,27.557,42.3716,41.4004,41.886,76.3831,73.3329,74.858,40.5809,38.8711,39.726,47.1,47.5836,46.6164,44.9902,44.3798,44.685,65.7339,64.4241,65.079,21.0333,20.0767,20.555,83.9417,81.0983,82.52,37.8189,35.9431,36.881,36.4775,35.0145,35.746,66.853,68.0535,65.6525,40.918,41.8649,39.9711,65.0652,62.7568,63.911,134.123,135.681,132.565,24.4502,22.7418,23.596,63.9192,69.1148,66.517,85.261,77.179,81.22,78.0465,73.1535,75.6,57.0039,55.2761,56.14
2006-10-10,34.932,35.3929,34.4711,43.0833,40.6267,41.855,75.398,77.371,79.344,49.2008,50.412,51.6232,35.4984,37.264,39.0296,32.9156,31.7484,32.332,30.5898,31.065,31.5402,50.1731,47.6569,48.915,37.5571,36.4049,36.981,62.7368,66.4132,64.575,51.3924,48.3776,49.885,48.7441,46.2019,47.473,62.683,63.6954,61.6706,27.5094,28.122,28.7346,89.3812,87.1928,88.287,27.1363,28.0757,27.606,42.3726,41.4114,41.892,76.4392,73.3668,74.903,40.8648,38.9432,39.904,47.163,47.6883,46.6377,45.1119,44.1421,44.627,65.7115,64.5045,65.108,20.9601,20.3359,20.648,84.4275,80.9505,82.689,38.0483,35.9417,36.995,36.6007,35.0633,35.832,66.93,68.1107,65.7493,41.003,42.0307,39.9753,65.0766,62.8074,63.942,134.292,135.9416,132.6424,24.635,22.723,23.679,63.8693,69.7967,66.833,85.3143,77.7517,81.533,77.4724,72.9676,75.22,57.5517,55.0683,56.31
