date,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD
2010-07-20,-0.152,0.0548,-0.0972,0.1786,-0.2701,-0.4487,0.2225,0.099,0.3215,0.0243,0.0081,0.0324,0.3162,-0.0002,-0.3163,-0.0922,0.0389,-0.0533,0.0864,-0.1529,-0.0665,0.2311,-0.3923,-0.1612,-0.0504,-0.4104,-0.4608,0.1774,-0.2926,-0.1152,0.1972,-0.0357,0.1615,0.0449,-0.0163,0.0285,0.1822,0.09,0.2722,0.0477,-0.1215,-0.1691,-0.7531,0.1363,-0.6168,0.2533,-0.4126,-0.1593,-0.0225,0.3681,0.3456,0.2315,0.4015,0.6331,0.3212,0.6087,0.2875,0.2542,0.2466,-0.0076,0.0552,0.2634,0.2082,-0.0449,-0.0357,-0.0807,0.2321,-0.093,0.1391,0.2394,0.1618,0.4013,0.0835,-1.1645,-1.081,0.094,-0.3492,-0.2552,-0.8239,0.1869,-0.637,-0.3295,0.1884,-0.1411,0.4996,-0.6603,-0.1607,0.4129,-0.7024,-0.2895,-0.1851,0.1657,-0.0194,0.3262,0.6054,0.9316,0.0015,-0.5999,-0.5984,-1.0356,-1.1536,-2.1892,0.048,0.3323,0.3803
2010-07-21,-0.1399,0.0484,-0.0915,0.1775,-0.2269,-0.4043,0.242,0.078,0.32,0.0243,0.0001,0.0244,0.2107,-0.053,-0.2637,-0.0816,0.0422,-0.0394,0.0332,-0.1446,-0.1114,0.2226,-0.3366,-0.114,-0.0412,-0.4207,-0.4619,0.1551,-0.2538,-0.0987,0.1798,0.0092,0.189,0.035,-0.0396,-0.0046,0.0887,0.1122,0.2009,0.0336,-0.1272,-0.1607,-0.7173,0.1434,-0.5739,0.2231,-0.3568,-0.1337,-0.0776,0.3487,0.2711,0.2034,0.4524,0.6558,0.249,0.5987,0.3497,0.1476,0.1769,0.0293,0.1215,0.387,0.2655,-0.0924,-0.1898,-0.2821,0.1979,-0.0435,0.1544,0.2194,-0.0803,0.139,0.0887,-1.1423,-1.0536,0.0887,-0.327,-0.2383,-0.7867,0.1489,-0.6378,-0.2918,0.1508,-0.1411,0.4334,-0.5519,-0.1186,0.308,-0.6253,-0.3173,-0.1562,0.1156,-0.0407,0.3515,0.6933,1.0448,-0.0064,-0.6015,-0.6079,-0.6171,-1.3079,-1.925,-0.0417,0.3219,0.2802
2010-07-22,-0.1116,0.1133,0.0017,0.2688,-0.0683,-0.3371,0.2637,0.0867,0.3504,0.0254,0.0044,0.0299,0.1735,-0.0468,-0.2203,-0.0615,0.0805,0.0189,0.0492,-0.1323,-0.0832,0.2412,-0.2763,-0.0351,0.0012,-0.4204,-0.4193,0.2949,-0.1801,0.1148,0.1785,0.0539,0.2324,0.0126,-0.0894,-0.0767,0.041,0.1225,0.1635,0.0442,-0.1055,-0.1497,-0.6501,0.2688,-0.3813,0.2417,-0.2964,-0.0547,-0.112,0.3207,0.2087,0.3274,0.5342,0.8617,0.2698,0.687,0.4172,0.1321,0.1944,0.0623,0.196,0.4938,0.2978,-0.1628,-0.2819,-0.4448,0.1997,0.0064,0.2061,0.197,-0.0895,0.1075,0.1456,-1.1059,-0.9603,0.1074,-0.3001,-0.1928,-0.7362,0.2017,-0.5346,-0.2433,0.194,-0.0493,0.4552,-0.4381,0.0171,0.3844,-0.5292,-0.1448,-0.125,0.1248,-0.0002,0.4147,0.797,1.2117,0.2127,-0.5483,-0.3356,-0.0052,-1.3092,-1.3144,0.0316,0.3298,0.3614
2010-07-23,-0.0681,0.174,0.1059,0.3686,0.1237,-0.245,0.2893,0.1024,0.3917,0.026,0.0022,0.0282,0.1483,-0.0349,-0.1832,-0.0358,0.1027,0.0669,0.0923,-0.1093,-0.017,0.2945,-0.2027,0.0918,0.0966,-0.3963,-0.2997,0.4561,-0.0661,0.39,0.1628,0.0945,0.2573,-0.0028,-0.0618,-0.0646,0.0424,0.133,0.1754,0.0352,-0.1056,-0.1409,-0.5464,0.4145,-0.132,0.2415,-0.236,0.0055,-0.1503,0.2831,0.1328,0.4737,0.6527,1.1264,0.1692,0.6286,0.4595,0.1456,0.2443,0.0987,0.279,0.6109,0.332,-0.234,-0.2845,-0.5185,0.1845,0.0525,0.237,0.1884,-0.0343,0.1541,0.1856,-1.0595,-0.8739,0.1481,-0.2631,-0.115,-0.6731,0.2526,-0.4205,-0.1854,0.2317,0.0463,0.4542,-0.3246,0.1296,0.4776,-0.4098,0.0677,-0.0924,0.1303,0.0379,0.509,0.9242,1.4332,0.4288,-0.4411,-0.0124,0.4489,-1.1969,-0.748,0.175,0.3735,0.5485
2010-07-26,-0.0089,0.2367,0.2278,0.439,0.3038,-0.1352,0.3133,0.0959,0.4092,0.0282,0.0088,0.037,0.1531,0.0082,-0.1449,-0.0012,0.1384,0.1371,0.1327,-0.0761,0.0566,0.2798,-0.1328,0.147,0.1715,-0.3534,-0.1819,0.5779,0.0784,0.6563,0.1786,0.1392,0.3178,-0.0082,-0.0214,-0.0296,0.0787,0.1527,0.2314,0.0572,-0.0694,-0.1266,-0.4165,0.5197,0.1032,0.2493,-0.1737,0.0757,-0.1435,0.2473,0.1037,0.608,0.8047,1.4127,0.1549,0.6531,0.4982,0.1774,0.3204,0.143,0.3654,0.7109,0.3455,-0.2995,-0.262,-0.5615,0.1661,0.0941,0.2602,0.189,0.0023,0.1913,0.2579,-0.995,-0.7371,0.1957,-0.2142,-0.0185,-0.5931,0.3202,-0.2729,-0.1181,0.2691,0.151,0.5028,-0.1989,0.304,0.588,-0.2628,0.3252,-0.0563,0.1444,0.0881,0.5763,1.0683,1.6446,0.6044,-0.29,0.3144,0.6789,-1.0272,-0.3483,0.2931,0.4468,0.7399
2010-07-27,0.0568,0.263,0.3198,0.432,0.4047,-0.0272,0.3352,0.0878,0.4231,0.0314,0.0128,0.0442,0.2133,0.1217,-0.0916,0.0402,0.1656,0.2058,0.1441,-0.0401,0.1041,0.2463,-0.0712,0.1751,0.2325,-0.2953,-0.0628,0.5913,0.2262,0.8175,0.1338,0.1727,0.3065,-0.0048,0.0133,0.0085,0.1317,0.1856,0.3173,0.085,-0.0203,-0.1053,-0.2686,0.5916,0.3229,0.2466,-0.112,0.1346,-0.1397,0.2123,0.0726,0.6198,0.9596,1.5794,0.1034,0.6274,0.5241,0.2097,0.4051,0.1955,0.4503,0.7899,0.3396,-0.3516,-0.2085,-0.5601,0.1368,0.1282,0.265,0.1983,0.0374,0.2358,0.2725,-0.9269,-0.6543,0.2198,-0.1593,0.0605,-0.4986,0.378,-0.1206,-0.0486,0.2783,0.2297,0.5522,-0.0608,0.4914,0.6282,-0.1058,0.5224,-0.0247,0.1264,0.1016,0.5269,1.2,1.7269,0.6708,-0.1223,0.5485,1.1031,-0.7515,0.3516,0.2915,0.5197,0.8112
2010-07-28,0.1013,0.1778,0.2791,0.393,0.4641,0.071,0.3543,0.0764,0.4307,0.0339,0.0099,0.0438,0.2126,0.1742,-0.0384,0.0844,0.1769,0.2612,0.1288,-0.0079,0.1209,0.2239,-0.0152,0.2086,0.2817,-0.2249,0.0568,0.5679,0.3682,0.9361,0.0685,0.1898,0.2583,-0.0008,0.016,0.0151,0.132,0.2186,0.3507,0.0817,-0.0032,-0.0849,-0.1257,0.5717,0.446,0.2196,-0.0571,0.1625,-0.1601,0.1723,0.0122,0.5789,1.1043,1.6832,0.0206,0.5498,0.5292,0.1935,0.4374,0.2438,0.5261,0.8292,0.3032,-0.3961,-0.1781,-0.5742,0.0941,0.1518,0.2458,0.2091,0.0429,0.252,0.244,-0.8659,-0.6219,0.2165,-0.1051,0.1113,-0.3972,0.4053,0.008,0.013,0.2462,0.2592,0.5713,0.082,0.6534,0.5755,0.0381,0.6136,0.0039,0.1144,0.1183,0.4918,1.323,1.8148,0.5954,0.0265,0.622,1.1189,-0.4717,0.6472,0.2725,0.5878,0.8603
2010-07-29,0.1293,0.1122,0.2415,0.3142,0.4638,0.1496,0.369,0.0588,0.4278,0.0362,0.0092,0.0453,0.1554,0.1558,0.0004,0.125,0.1624,0.2873,0.0914,0.015,0.1064,0.1937,0.0332,0.2269,0.2979,-0.1504,0.1475,0.5227,0.4989,1.0215,0.0292,0.1971,0.2263,0.007,0.0315,0.0385,0.0576,0.233,0.2906,0.0819,0.0175,-0.0644,0.0136,0.5572,0.5708,0.1968,-0.0079,0.1888,-0.1456,0.1359,-0.0096,0.4905,1.227,1.7175,-0.062,0.4517,0.5137,0.164,0.4489,0.2849,0.5927,0.8594,0.2666,-0.4326,-0.146,-0.5787,0.0418,0.1622,0.2041,0.2131,0.0161,0.2291,0.2193,-0.8111,-0.5918,0.2104,-0.0525,0.1579,-0.3051,0.3684,0.0633,0.0609,0.1914,0.2523,0.582,0.2275,0.8095,0.4774,0.1575,0.6349,0.0262,0.0894,0.1156,0.4116,1.4259,1.8374,0.5103,0.1541,0.6644,0.8926,-0.2486,0.644,0.2396,0.6477,0.8873
2010-07-30,0.1471,0.0711,0.2181,0.2559,0.4694,0.2136,0.3816,0.0502,0.4318,0.0378,0.0066,0.0445,0.0878,0.1102,0.0224,0.1596,0.1385,0.2981,0.0618,0.0304,0.0922,0.1727,0.0764,0.2491,0.3052,-0.0741,0.2311,0.4592,0.6137,1.0729,0.0019,0.1976,0.1995,0.0158,0.035,0.0508,-0.0267,0.2264,0.1996,0.0726,0.0263,-0.0463,0.145,0.5258,0.6708,0.1582,0.0316,0.1898,-0.1684,0.0938,-0.0745,0.3472,1.3138,1.661,-0.0929,0.3976,0.4905,0.1388,0.4584,0.3196,0.6507,0.8827,0.232,-0.4571,-0.0978,-0.5548,-0.022,0.1567,0.1347,0.2183,0.0207,0.2389,0.2291,-0.7538,-0.5247,0.1942,-0.004,0.1902,-0.2335,0.2867,0.0532,0.0991,0.1529,0.2519,0.5682,0.3696,0.9378,0.3883,0.2545,0.6428,0.0412,0.0599,0.101,0.349,1.5131,1.8621,0.4875,0.276,0.7635,0.6513,-0.0858,0.5656,0.2056,0.6991,0.9047
2010-08-02,0.1728,0.1027,0.2755,0.2595,0.5379,0.2784,0.3927,0.0445,0.4372,0.0403,0.0101,0.0504,0.1376,0.1944,0.0568,0.1987,0.1563,0.355,0.0901,0.0529,0.1431,0.1638,0.1173,0.2811,0.3265,0.0075,0.334,0.4861,0.7352,1.2213,0.0461,0.2091,0.2552,0.031,0.0608,0.0918,-0.0228,0.2207,0.1978,0.094,0.0712,-0.0228,0.2752,0.5206,0.7958,0.1586,0.0713,0.2298,-0.1358,0.0599,-0.0759,0.3465,1.4004,1.7469,-0.0787,0.3921,0.4708,0.1996,0.5691,0.3695,0.7195,0.9947,0.2752,-0.4616,-0.018,-0.4796,-0.0272,0.1499,0.1227,0.261,0.1711,0.4321,0.269,-0.6866,-0.4176,0.1923,0.0441,0.2364,-0.1418,0.3667,0.2249,0.1427,0.1747,0.3174,0.6279,0.5265,1.1544,0.4686,0.3717,0.8403,0.0623,0.0844,0.1467,0.3607,1.6033,1.964,0.5441,0.412,0.9561,0.7603,0.1043,0.8646,0.1895,0.7465,0.936
2010-08-03,0.191,0.0729,0.2639,0.208,0.5384,0.3304,0.3994,0.0267,0.4261,0.0422,0.0075,0.0498,0.1483,0.2422,0.0938,0.2397,0.1639,0.4035,0.0854,0.0743,0.1597,0.1409,0.1526,0.2935,0.3213,0.0878,0.4091,0.4338,0.8436,1.2774,0.132,0.2421,0.3741,0.0377,0.0269,0.0646,-0.1565,0.1815,0.0251,0.1575,0.1741,0.0166,0.3776,0.4097,0.7874,0.139,0.106,0.2451,-0.1247,0.0287,-0.096,0.3024,1.476,1.7784,-0.0572,0.3993,0.4565,0.1881,0.6046,0.4165,0.7894,1.0687,0.2794,-0.4422,0.0773,-0.3649,-0.0483,0.1378,0.0896,0.3183,0.2292,0.5475,0.2434,-0.6257,-0.3823,0.1801,0.0891,0.2692,-0.0296,0.4488,0.4192,0.184,0.1651,0.3491,0.6825,0.6972,1.3796,0.4565,0.4858,0.9423,0.0863,0.0961,0.1824,0.2911,1.6761,1.9671,0.5377,0.5465,1.0842,0.7929,0.3025,1.0954,0.1378,0.7809,0.9187
2010-08-04,0.2036,0.0505,0.2541,0.2154,0.5996,0.3843,0.4057,0.0252,0.4308,0.0437,0.0058,0.0495,0.1088,0.2298,0.121,0.2783,0.1547,0.433,0.1169,0.1035,0.2204,0.1376,0.187,0.3245,0.2915,0.1607,0.4522,0.4114,0.9465,1.3578,0.208,0.2941,0.5021,0.0476,0.0396,0.0872,-0.2586,0.1169,-0.1417,0.1954,0.2608,0.0654,0.4708,0.3727,0.8435,0.0911,0.1288,0.2199,-0.0879,0.0067,-0.0812,0.2958,1.55,1.8458,-0.0296,0.4196,0.4491,0.1807,0.6424,0.4617,0.8571,1.1281,0.271,-0.4017,0.162,-0.2398,-0.0691,0.1206,0.0514,0.3953,0.3081,0.7034,0.2375,-0.5663,-0.3288,0.1672,0.1309,0.2981,0.0896,0.4769,0.5666,0.2287,0.1787,0.4073,0.6975,0.8715,1.569,0.4685,0.6029,1.0714,0.1158,0.118,0.2338,0.2648,1.7422,2.007,0.482,0.667,1.149,0.836,0.5116,1.3476,0.0598,0.7959,0.8556
2010-08-05,0.2131,0.0377,0.2508,0.2141,0.6519,0.4378,0.4103,0.0186,0.4289,0.044,0.0014,0.0455,0.0504,0.184,0.1336,0.3145,0.1446,0.4591,0.1391,0.1383,0.2775,0.1278,0.2189,0.3468,0.2656,0.2271,0.4927,0.401,1.0467,1.4477,0.2746,0.3627,0.6373,0.0587,0.0444,0.1031,-0.2903,0.0443,-0.246,0.1923,0.3058,0.1135,0.5532,0.3295,0.8827,0.0321,0.1368,0.1689,-0.0679,-0.0102,-0.0782,0.2442,1.611,1.8552,-0.0301,0.4115,0.4416,0.1611,0.663,0.5019,0.9151,1.1474,0.2322,-0.3489,0.2114,-0.1374,-0.0835,0.0997,0.0162,0.4887,0.3735,0.8622,0.2259,-0.5098,-0.2839,0.1518,0.1689,0.3206,0.2067,0.4681,0.6748,0.2709,0.1688,0.4397,0.6656,1.0379,1.7036,0.4382,0.7125,1.1507,0.1474,0.1264,0.2738,0.2721,1.8103,2.0824,0.3813,0.7623,1.1436,0.7329,0.6948,1.4276,-0.0563,0.7818,0.7254
2010-08-06,0.2104,-0.0106,0.1999,0.1758,0.6576,0.4818,0.4159,0.0225,0.4384,0.0429,-0.0043,0.0386,-0.2773,-0.2129,0.0643,0.3432,0.1151,0.4583,0.1458,0.1748,0.3206,0.1239,0.2499,0.3738,0.2334,0.2855,0.5189,0.3339,1.1302,1.4641,0.3005,0.4379,0.7384,0.0635,0.0191,0.0825,-0.2852,-0.027,-0.3122,0.1824,0.3415,0.1591,0.6216,0.2738,0.8954,0.0037,0.1377,0.1414,-0.0575,-0.0246,-0.0821,0.1569,1.6502,1.8072,0.0494,0.5034,0.454,0.0828,0.6054,0.5226,0.9681,1.1797,0.2116,-0.287,0.2473,-0.0397,-0.0903,0.0771,-0.0132,0.5594,0.2826,0.842,0.2096,-0.4575,-0.2479,0.1281,0.2009,0.329,0.3039,0.389,0.6929,0.3076,0.1468,0.4544,0.5796,1.1828,1.7624,0.3606,0.8026,1.1632,0.1767,0.1173,0.2941,0.2205,1.8654,2.0859,0.2906,0.8349,1.1255,0.5208,0.825,1.3458,-0.1154,0.7529,0.6375
2010-08-09,0.194,-0.0658,0.1282,0.1458,0.6641,0.5182,0.4217,0.0231,0.4449,0.0412,-0.0068,0.0344,-0.4208,-0.4617,-0.0409,0.3702,0.1078,0.478,0.1509,0.2125,0.3634,0.1299,0.2824,0.4122,0.2182,0.34,0.5582,0.3036,1.2061,1.5097,0.2996,0.5128,0.8124,0.0693,0.0233,0.0926,-0.2438,-0.0879,-0.3317,0.1767,0.38,0.2033,0.6789,0.229,0.9079,-0.0117,0.1348,0.1231,-0.0235,-0.0305,-0.054,0.1262,1.6818,1.808,0.1679,0.6638,0.4959,-0.015,0.5039,0.5189,1.0185,1.2203,0.2018,-0.2207,0.2652,0.0445,-0.0906,0.0545,-0.0361,0.6405,0.3245,0.9649,0.1938,-0.409,-0.2153,0.1003,0.226,0.3262,0.3906,0.3468,0.7374,0.3433,0.143,0.4863,0.5202,1.3129,1.8331,0.324,0.8836,1.2076,0.2139,0.1486,0.3624,0.192,1.9134,2.1055,0.2294,0.8923,1.1217,0.4589,0.9397,1.3986,-0.1373,0.7186,0.5813
2010-08-10,0.1568,-0.1485,0.0083,0.0847,0.6241,0.5394,0.427,0.0211,0.448,0.0379,-0.0135,0.0244,-0.5056,-0.6729,-0.1673,0.3962,0.1039,0.5,0.1526,0.2507,0.4033,0.1345,0.316,0.4504,0.2043,0.3911,0.5954,0.2603,1.2712,1.5314,0.2684,0.5799,0.8483,0.056,-0.0531,0.0029,-0.1787,-0.1326,-0.3114,0.1716,0.4178,0.2462,0.7212,0.1694,0.8906,-0.0565,0.1207,0.0642,0.0255,-0.0241,0.0014,0.0263,1.6884,1.7146,0.2237,0.7755,0.5518,-0.1216,0.3668,0.4885,1.0604,1.2279,0.1675,-0.1645,0.225,0.0605,-0.1394,0.0196,-0.1199,0.7199,0.3176,1.0375,0.1481,-0.372,-0.2239,0.0672,0.2428,0.31,0.457,0.2655,0.7225,0.3693,0.104,0.4733,0.4278,1.4198,1.8477,0.2366,0.9428,1.1794,0.2461,0.129,0.3752,0.1052,1.9397,2.045,0.1473,0.9291,1.0764,0.2382,0.9992,1.2374,-0.1287,0.6864,0.5578
2010-08-11,0.0917,-0.2604,-0.1687,-0.0657,0.4572,0.523,0.4276,0.0026,0.4303,0.0311,-0.0269,0.0042,-0.6302,-0.9551,-0.3248,0.4119,0.0629,0.4748,0.0751,0.2694,0.3445,0.0508,0.3287,0.3795,0.152,0.4291,0.581,0.0726,1.2893,1.3619,0.144,0.6159,0.7599,0.0243,-0.1268,-0.1025,-0.1599,-0.1726,-0.3325,0.1208,0.3971,0.2764,0.7212,-0.0003,0.7209,-0.0961,0.0967,0.0006,-0.001,-0.0244,-0.0254,-0.2452,1.627,1.3818,0.1608,0.7529,0.5921,-0.2759,0.1435,0.4195,1.0773,1.1448,0.0675,-0.132,0.1301,-0.0019,-0.1882,-0.0274,-0.2156,0.7603,0.1618,0.9222,0.0812,-0.3517,-0.2705,0.0057,0.2442,0.2498,0.4815,0.0981,0.5796,0.3667,-0.0105,0.3562,0.2126,1.473,1.6857,-0.0353,0.934,0.8986,0.2638,0.0708,0.3346,-0.1453,1.9034,1.7581,-0.1131,0.9008,0.7877,-0.5102,0.8717,0.3615,-0.1949,0.6377,0.4428
2010-08-12,0.0123,-0.3177,-0.3054,-0.1945,0.2798,0.4743,0.4246,-0.0123,0.4122,0.0229,-0.0329,-0.01,-0.7126,-1.2156,-0.503,0.4212,0.0373,0.4585,0.0054,0.2708,0.2762,-0.0449,0.3174,0.2725,0.1558,0.468,0.6238,-0.1047,1.2631,1.1585,0.0618,0.6313,0.6931,-0.0067,-0.1238,-0.1305,-0.1561,-0.2116,-0.3677,0.0928,0.3924,0.2996,0.6839,-0.1489,0.535,-0.1403,0.0616,-0.0787,-0.0079,-0.0263,-0.0342,-0.4231,1.5213,1.0981,0.1389,0.7657,0.6268,-0.3595,-0.0298,0.3296,1.0696,1.0388,-0.0308,-0.1154,0.0663,-0.0491,-0.207,-0.0792,-0.2862,0.7481,-0.0488,0.6993,0.0319,-0.3437,-0.3118,-0.0485,0.232,0.1835,0.4749,-0.0265,0.4484,0.3397,-0.1081,0.2316,0.0494,1.4854,1.5347,-0.2552,0.8701,0.6149,0.233,-0.1231,0.1099,-0.3893,1.8061,1.4168,-0.336,0.8168,0.4808,-0.8583,0.6571,-0.2012,-0.2837,0.5668,0.2831
2010-08-13,-0.072,-0.3371,-0.409,-0.2675,0.14,0.4075,0.4167,-0.0313,0.3854,0.0143,-0.0345,-0.0202,-0.7025,-1.3811,-0.6786,0.426,0.0192,0.4452,-0.0608,0.2556,0.1948,-0.1074,0.2906,0.1832,0.1272,0.4998,0.6271,-0.2141,1.2096,0.9955,-0.0051,0.63,0.6249,-0.0274,-0.0829,-0.1103,-0.1544,-0.2502,-0.4046,0.0601,0.3747,0.3146,0.6088,-0.3005,0.3084,-0.167,0.0198,-0.1472,-0.014,-0.0298,-0.0439,-0.5263,1.3897,0.8634,0.1013,0.7534,0.6521,-0.4157,-0.1901,0.2257,1.0451,0.947,-0.098,-0.1153,0.0003,-0.1151,-0.2263,-0.1358,-0.3621,0.695,-0.2126,0.4824,-0.0167,-0.3479,-0.3646,-0.0894,0.2097,0.1203,0.4429,-0.128,0.3149,0.2929,-0.1871,0.1059,-0.048,1.4733,1.4253,-0.408,0.7681,0.3601,0.173,-0.2403,-0.0673,-0.5057,1.6796,1.1739,-0.4567,0.7027,0.246,-1.2092,0.3548,-0.8544,-0.3564,0.4777,0.1212
2010-08-16,-0.1592,-0.3488,-0.5079,-0.3118,0.0177,0.3295,0.4094,-0.0294,0.38,0.0057,-0.0345,-0.0288,-0.6467,-1.487,-0.8403,0.4256,-0.0015,0.4242,-0.1027,0.2299,0.1272,-0.1429,0.2549,0.112,0.0937,0.5233,0.6169,-0.3049,1.1334,0.8285,-0.0608,0.6148,0.554,-0.0442,-0.0673,-0.1115,-0.1461,-0.2867,-0.4329,0.0303,0.3525,0.3222,0.5202,-0.3546,0.1655,-0.1688,-0.0224,-0.1912,-0.0188,-0.0345,-0.0533,-0.6131,1.2364,0.6233,0.0601,0.7272,0.6671,-0.4192,-0.2983,0.1209,1.0113,0.8763,-0.135,-0.1276,-0.049,-0.1766,-0.205,-0.187,-0.392,0.6158,-0.3168,0.299,-0.0386,-0.3575,-0.3962,-0.1071,0.1829,0.0758,0.3952,-0.1908,0.2043,0.2368,-0.2243,0.0125,-0.1002,1.4483,1.3481,-0.4926,0.645,0.1524,0.1061,-0.2676,-0.1616,-0.5369,1.5454,1.0085,-0.5428,0.567,0.0241,-1.4621,-0.0107,-1.4729,-0.3998,0.3777,-0.0221
2010-08-17,-0.2369,-0.3108,-0.5477,-0.249,0.0182,0.2673,0.4069,-0.01,0.3969,-0.0028,-0.034,-0.0368,-0.553,-1.5316,-0.9785,0.4262,0.0022,0.4284,-0.1193,0.2001,0.0808,-0.1211,0.2246,0.1035,0.0763,0.5423,0.6187,-0.3459,1.0469,0.7011,-0.0694,0.5975,0.5281,-0.0576,-0.0536,-0.1112,-0.0975,-0.3111,-0.4086,0.0225,0.3502,0.3278,0.4369,-0.3333,0.1036,-0.1475,-0.0592,-0.2067,0.0159,-0.0306,-0.0147,-0.6045,1.0853,0.4808,0.1163,0.8125,0.6962,-0.4138,-0.3964,0.0174,0.9751,0.8301,-0.145,-0.1273,0.001,-0.1263,-0.1753,-0.2308,-0.4061,0.5338,-0.3278,0.2061,0.0122,-0.3545,-0.3422,-0.1067,0.1563,0.0496,0.3542,-0.1638,0.1904,0.1864,-0.2016,-0.0151,-0.137,1.414,1.277,-0.4408,0.5348,0.094,0.0404,-0.2628,-0.2224,-0.4626,1.4298,0.9672,-0.4721,0.4489,-0.0231,-1.2676,-0.3276,-1.5952,-0.3968,0.2785,-0.1182
2010-08-18,-0.3059,-0.2763,-0.5822,-0.2138,0.0001,0.2138,0.4068,-0.0003,0.4065,-0.0106,-0.0312,-0.0418,-0.4219,-1.5059,-1.084,0.4313,0.0203,0.4515,-0.1157,0.1712,0.0555,-0.1133,0.1963,0.083,0.0552,0.5562,0.6114,-0.4,0.9469,0.5469,-0.0645,0.5814,0.5169,-0.0653,-0.0308,-0.0961,-0.0297,-0.3185,-0.3483,0.0025,0.3309,0.3284,0.3687,-0.2725,0.0962,-0.1188,-0.0889,-0.2077,0.0262,-0.024,0.0022,-0.6079,0.9333,0.3254,0.141,0.8725,0.7315,-0.3628,-0.4361,-0.0733,0.9325,0.7621,-0.1704,-0.1169,0.0418,-0.075,-0.1416,-0.2662,-0.4078,0.4683,-0.2621,0.2062,0.0818,-0.334,-0.2522,-0.0945,0.1326,0.0381,0.3081,-0.1843,0.1238,0.1447,-0.1671,-0.0224,-0.2124,1.3609,1.1485,-0.3773,0.4404,0.0631,-0.0155,-0.2233,-0.2388,-0.4042,1.3287,0.9245,-0.4064,0.3473,-0.0591,-1.006,-0.5791,-1.5852,-0.3798,0.1836,-0.1962
2010-08-19,-0.3747,-0.275,-0.6496,-0.2711,-0.1251,0.146,0.4046,-0.0089,0.3957,-0.0187,-0.0322,-0.0509,-0.346,-1.5165,-1.1705,0.433,0.0068,0.4398,-0.1549,0.1325,-0.0224,-0.1554,0.1574,0.0021,0.0002,0.5562,0.5565,-0.5122,0.8189,0.3066,-0.1112,0.5536,0.4424,-0.0727,-0.0296,-0.1023,-0.0185,-0.3232,-0.3417,-0.0176,0.3065,0.324,0.2985,-0.281,0.0175,-0.118,-0.1184,-0.2365,-0.0106,-0.0266,-0.0372,-0.7016,0.7579,0.0563,0.1246,0.8871,0.7626,-0.3635,-0.5276,-0.1641,0.8771,0.6554,-0.2216,-0.1104,0.0261,-0.0843,-0.1546,-0.3049,-0.4595,0.4076,-0.243,0.1646,0.0833,-0.3132,-0.2298,-0.1119,0.1046,-0.0072,0.2469,-0.2452,0.0017,0.0992,-0.1821,-0.0829,-0.3375,1.2765,0.939,-0.4437,0.3295,-0.1142,-0.0652,-0.1989,-0.2641,-0.3878,1.2318,0.8439,-0.4352,0.2385,-0.1967,-0.9877,-0.8261,-1.8137,-0.3975,0.0842,-0.3132
