date,SlowK,SlowD,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowD,SlowK,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowD,SlowK,SlowK,SlowD,SlowD,SlowK,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD,SlowK,SlowD,SlowD,SlowK,SlowD,SlowK,SlowK,SlowD,SlowK,SlowD
2013-02-07,67.7023,78.6485,74.4003,90.2904,87.9175,78.3127,75.2717,71.5744,61.4797,49.6803,75.1446,67.1781,49.5141,49.1132,78.1885,89.1558,80.9683,73.8153,60.2543,61.8806,83.1529,70.946,48.8621,47.4957,67.5444,64.4088,39.7747,27.0754,62.7092,40.1738,15.5927,18.3253,12.8383,11.5671,68.9636,77.2447,28.2094,33.7931,88.1882,83.72,93.4939,84.7639,76.3696,89.7563,33.6161,23.0659,24.8806,16.989,17.2473,23.077,63.8465,61.8619,35.703,47.6742,55.7429,66.1616,46.6126,45.8325,79.3496,64.6241,85.1515,76.2197,31.9067,21.5022,79.8051,80.5699,77.7362,57.6858,88.6696,78.1765
2013-02-08,62.3058,70.0299,83.5211,91.2157,86.1852,81.6492,60.7243,68.6794,61.8123,57.6006,66.8938,56.1077,50.7634,47.948,84.8331,92.2357,73.034,60.3179,64.1768,60.5546,78.0673,77.8535,59.3738,49.8077,64.0351,62.7399,25.597,12.7896,72.4895,57.1322,26.4754,17.6425,20.0918,14.348,73.9576,77.8041,35.3152,30.5049,84.3288,79.2959,88.6364,88.1158,86.2834,91.8752,25.8742,25.7718,22.7146,29.4755,29.3958,49.5096,59.6643,59.2862,46.8333,55.9714,61.0214,71.448,52.3607,48.2988,85.122,73.5673,81.0012,81.8274,23.6577,25.5365,79.9506,81.8203,81.9637,68.911,86.7907,82.7146
2013-02-11,53.2808,61.0963,87.948,82.3379,88.5788,87.5605,54.2015,63.3992,66.343,63.2117,53.9329,38.5129,56.4593,52.2456,89.8321,88.1048,57.6543,38.8297,59.9288,61.4533,60.2203,73.8135,73.3192,60.5184,60.3406,53.873,19.7071,19.2564,77.6283,70.9423,53.6197,31.8959,43.8893,25.6065,75.253,70.7102,48.7703,37.4316,79.3575,75.0566,81.6667,87.9323,89.2196,86.0273,28.7987,37.5584,25.2207,29.1976,41.5557,52.0805,57.9665,60.4924,50.728,48.5383,73.3821,82.5366,52.9729,50.6487,88.201,84.2242,77.4439,81.1989,26.5406,32.5831,75.1136,62.9507,90.5035,83.4011,87.7563,87.7389
2013-02-12,50.4588,55.3485,82.8685,75.0519,81.5386,85.4342,67.5643,60.83,82.1972,70.1175,49.452,53.7354,65.8692,57.6973,89.1792,87.1971,44.9547,35.7165,56.2865,60.1307,44.7222,61.0033,85.5819,72.7583,56.4185,52.6426,19.8476,27.4967,67.4712,72.5297,76.0875,52.0609,68.4742,44.1518,76.0494,79.6338,64.8423,49.6426,79.2453,83.3834,56.4177,75.5736,89.4827,90.5457,41.7311,61.8632,31.9559,37.1945,58.7784,74.7452,66.2406,61.2905,52.5946,53.2741,80.05,86.1652,71.7096,59.0144,92.8312,88.718,54.9439,71.1296,34.3183,44.8353,61.5621,39.9152,75.07,82.5124,85.2845,86.6105
2013-02-13,30.2954,44.6783,73.0806,61.8519,82.6941,84.2705,78.414,66.7266,80.9777,76.506,49.2327,55.4497,73.2699,65.1995,85.2714,80.5124,39.5057,43.971,47.6608,54.6254,29.2835,44.742,88.2248,82.3753,58.9024,70.1915,27.6089,36.0737,54.8975,66.6657,90.4763,73.3945,67.4614,59.9416,75.5585,76.3315,57.9599,57.1908,76.6207,71.4219,31.8288,56.6377,87.7834,86.7772,59.0448,77.7128,33.8656,35.2046,67.5404,75.7957,75.1898,66.4657,52.7729,56.5064,84.1573,83.77,66.1455,63.6093,88.487,89.8397,47.834,60.0739,40.4713,43.9954,40.3831,18.2833,59.1461,74.9066,81.0365,84.6924
2013-02-14,23.8382,34.8641,62.815,51.5412,56.1034,73.4454,82.6219,76.2001,80.5044,81.2264,55.2682,56.6193,71.0902,70.0764,75.8113,59.7243,41.9331,46.1118,47.2355,50.3943,26.1668,33.3908,88.8784,87.5617,69.1267,84.5459,35.2318,42.1249,37.3378,53.2355,89.9986,85.5208,56.9108,64.2821,75.132,69.4307,38.4023,53.7348,75.9282,72.9794,10.5788,32.9418,87.6951,85.7624,75.8688,88.0303,35.4389,33.9176,78.8837,86.1104,89.0411,76.8239,57.6995,63.3179,80.3175,71.0173,58.7971,65.5507,82.9374,88.0852,38.8503,47.2094,42.693,39.2483,24.5715,15.5159,34.8938,56.37,75.4935,80.6048
2013-02-15,33.0767,29.0701,50.4155,37.8532,44.8744,61.224,72.1302,77.722,58.1717,73.2179,51.0942,41.2137,79.5385,74.6328,61.3082,43.6879,45.5148,46.4616,60.5396,51.812,38.4819,31.3107,86.6103,87.9045,81.0365,88.3722,45.5801,58.5417,28.5456,40.2603,86.8673,89.1141,55.9965,60.1229,69.7256,63.4146,25.0858,40.4827,67.8875,59.2613,18.1447,20.1841,86.5981,87.2549,80.3939,75.4386,37.3479,42.9214,80.4819,79.5396,87.9593,84.0634,60.9081,62.8999,70.1388,55.6292,40.9732,55.3053,73.0586,81.4943,55.6274,47.4372,36.1573,25.2281,16.2405,14.9223,19.4328,37.8243,54.5691,70.3663
2013-02-19,39.4313,32.1154,47.8535,54.1661,46.0496,49.0091,77.6416,77.4646,43.5401,60.7387,50.1324,52.5641,79.8281,76.8189,42.827,25.0688,45.7388,44.6429,74.8342,60.8698,51.7136,38.7874,83.314,86.2676,85.0609,82.2645,60.087,79.5943,25.1758,30.353,80.158,85.6746,76.2864,63.0646,68.1452,71.5902,26.6756,30.0546,67.4029,69.968,38.1437,22.2891,88.4455,92.3193,72.8557,55.0981,40.3587,44.2372,79.7379,73.5637,90.4386,89.1463,66.2139,72.4237,62.171,59.8665,47.4651,49.0785,78.0541,78.0167,71.2003,55.226,27.7069,18.6442,16.6618,19.5472,12.6654,22.3307,52.4937,60.8521
2013-02-20,33.5949,35.3676,49.2185,55.6361,70.7482,53.8907,51.8841,67.2187,21.897,41.203,50.2231,56.8916,61.5954,73.654,31.8825,26.8908,49.7934,58.2756,77.3678,70.9139,56.357,48.8508,64.659,78.1944,81.1776,72.8961,74.7421,86.0901,19.5713,24.4309,55.5746,74.2,91.7301,74.671,68.3004,69.8964,36.6744,29.4786,59.5399,49.3904,64.3937,40.2273,90.5329,92.0245,53.1746,28.987,43.1686,42.3473,67.4624,49.284,76.8153,85.0711,68.1941,69.2588,52.546,42.1423,47.8614,45.4332,53.7147,68.2758,69.0209,65.2828,18.8823,12.7747,19.3497,23.5797,7.5606,13.2196,41.1905,49.4178
2013-02-21,33.2515,35.4259,53.8408,51.7203,89.2763,68.6914,36.7736,55.4331,43.6015,36.3462,55.6235,57.4149,31.3348,57.5861,29.7278,37.2239,58.528,72.6656,53.9564,68.7195,48.1428,52.0711,56.3331,68.102,74.2821,67.6859,82.4149,81.5603,21.9497,22.2323,38.7518,58.1615,94.1126,87.3764,64.4791,51.9508,50.0,37.7833,53.5733,41.3616,80.5806,61.0393,91.1065,88.9758,33.213,15.554,36.1912,21.9893,49.4906,25.6242,58.5167,75.2569,68.4986,63.8132,46.2131,36.6305,51.1594,48.8286,38.8757,56.8815,56.9277,65.7163,14.8467,13.1211,29.1343,44.2761,10.9882,10.4047,41.9913,45.2252
2013-02-22,54.9344,40.5936,45.017,27.6945,92.2678,84.0974,18.1721,35.6099,59.1598,41.5528,55.8334,53.1937,8.9889,33.973,39.3703,53.9962,72.1844,85.612,48.6122,59.9788,27.014,43.8379,60.4917,60.4946,66.9935,60.3986,76.5447,61.9836,30.0694,23.8635,32.9811,42.4358,89.1985,91.6804,54.2613,40.9368,73.0769,53.2505,41.3641,33.3402,90.6629,78.5458,84.5988,72.796,19.5896,14.2279,32.5019,33.1692,29.5951,13.877,39.4691,58.2671,62.8392,55.4455,32.6495,19.1756,57.5486,52.1898,25.5716,39.3874,30.8788,52.2758,12.6445,12.0378,44.8664,66.7435,13.556,10.7016,51.6405,44.9408
2013-02-25,72.2918,53.4926,31.8209,16.0479,72.4277,84.6573,17.0747,24.0068,80.9486,61.2367,51.4093,43.6193,8.0297,16.1178,52.545,66.4148,82.4918,89.1976,31.8841,44.8176,15.8189,30.3252,47.9376,54.9208,56.0996,40.2145,59.5257,35.0332,30.7692,27.5961,31.9588,34.5639,74.1795,85.8302,39.868,26.7166,84.8954,69.3241,34.1833,27.848,70.1339,80.4592,69.4639,46.6201,15.4157,16.4651,27.7924,28.2187,17.5833,13.2488,22.0982,40.028,51.7991,36.1386,25.3289,20.1806,43.546,50.7514,24.2515,29.5663,14.1079,33.9715,12.0964,11.1302,59.452,67.3364,13.8692,12.8045,55.381,49.6709
2013-02-26,79.7678,68.998,18.6962,12.3461,42.0985,68.9314,19.6533,18.3,84.4938,74.8674,46.9766,44.1169,9.9143,8.9776,65.0387,74.7052,88.9871,92.1517,31.7573,37.4179,8.664,17.1656,43.3989,50.6094,41.9636,25.2777,39.4334,21.2835,25.0997,28.6461,27.8351,30.925,53.0764,72.1515,31.2562,26.1153,88.5057,82.1593,30.2541,29.5742,58.8982,73.2317,47.078,21.818,19.8286,28.7928,32.859,37.189,23.1294,42.2623,22.7964,28.1212,41.8418,33.9413,21.4432,24.9734,41.8699,47.6548,29.1023,26.3085,10.0009,18.3292,12.128,13.2161,61.7604,51.2014,28.9436,18.7896,60.7015,55.9076
2013-02-27,78.3731,76.8109,20.7124,33.7433,17.8952,44.1405,29.2954,22.0078,89.443,84.9618,44.9861,47.2222,28.753,15.5657,74.0347,80.9841,91.1292,92.0383,38.219,33.9535,17.7322,14.0717,40.7018,44.0128,29.6849,23.5626,30.3861,34.8417,23.5457,26.4716,33.1992,30.9977,46.1385,57.7981,28.7893,33.536,78.4483,83.9498,33.1005,41.8794,51.9214,60.3178,30.6343,23.4649,31.5315,49.3365,35.6598,41.5719,39.2793,62.3267,34.4366,26.4437,35.1357,35.3272,26.0821,33.0923,40.3646,41.9268,35.3071,29.5536,23.2713,15.7934,20.3909,36.8266,55.9871,49.4234,32.3941,25.069,54.1219,56.7348
2013-02-28,84.8413,80.9941,33.5048,54.4248,11.1765,23.7234,46.5272,31.8253,95.3535,89.7634,51.7796,63.9995,51.7415,30.1363,76.1791,72.8479,91.7992,91.2074,62.8518,44.276,28.4439,18.28,60.2018,48.1008,26.7224,31.3269,37.784,57.2267,38.5509,29.0654,50.1475,37.0606,44.9383,48.051,39.9593,60.2264,74.5672,80.5071,46.0225,66.6139,70.8368,60.5521,28.7589,40.9936,50.0309,71.9632,46.683,61.288,65.0553,90.5769,53.418,36.8837,43.1172,60.083,36.795,52.3192,67.7319,49.9888,58.4955,40.9683,41.2668,24.8463,38.0619,64.1432,54.1336,61.7761,39.154,33.4972,52.1444,55.6559
2013-03-01,85.7023,82.9723,52.9501,70.682,10.3592,13.1437,58.2524,44.6917,91.3838,92.0601,61.9613,74.6622,79.692,53.3955,75.245,71.9029,90.4636,88.145,72.9435,58.0048,39.0511,28.4091,70.3421,57.0819,31.8232,40.5803,54.9891,72.8989,56.355,39.4839,74.0402,52.4623,50.1235,47.0667,56.969,77.1444,59.7846,70.9334,63.7486,82.7524,79.2095,67.3226,43.8219,67.0073,68.3469,83.741,61.7687,82.4461,82.0035,93.107,62.5,50.1182,55.9347,72.394,51.5276,69.1712,80.8745,62.9903,76.0684,56.6237,55.4084,39.9821,59.4158,77.2777,61.9081,74.5249,20.9819,30.8433,57.4052,54.5572
2013-03-04,84.579,85.0409,59.9217,54.6583,14.5362,12.024,71.3053,58.695,82.9527,89.8967,72.9634,80.2284,88.3109,73.2481,73.6845,76.3026,89.5509,89.3002,52.7672,62.8542,43.8344,37.1098,64.4814,65.0084,40.5265,49.6723,69.5547,78.5386,71.6644,55.5234,83.7963,69.328,61.7086,52.2568,68.4187,67.8851,40.4303,58.2607,76.0439,78.7654,82.0021,77.3495,62.9536,80.86,80.8628,86.8841,76.284,85.1179,92.7886,94.6819,58.3923,58.1034,66.5774,67.2554,66.6087,78.3359,83.6435,77.4166,83.7359,72.7666,52.0698,49.5816,66.1675,57.0815,69.0261,70.7774,8.8365,22.9908,63.905,57.8182
2013-03-05,90.3023,86.8612,63.1411,64.083,45.4115,23.4356,81.6459,70.4012,77.3302,83.8889,81.0409,88.2321,97.4347,88.4792,80.1307,92.1867,89.8862,92.2135,58.0313,61.2474,51.3188,44.7348,71.5223,68.7819,52.9564,68.6168,79.1796,86.1015,85.3629,71.1274,90.1362,82.6576,69.8246,60.5522,71.7873,70.3323,40.3183,46.8444,79.7556,77.7489,78.7394,79.9837,81.2473,95.8747,87.281,91.2177,87.3378,94.4494,94.0504,94.3623,67.1103,62.6675,68.5666,66.0503,79.1104,89.8243,86.2491,83.589,91.1143,83.6396,65.7639,57.7474,57.4409,37.9634,75.3247,80.6718,13.8016,14.54,80.0088,67.1063
2013-03-06,94.3141,89.7318,64.8125,75.6963,70.0377,43.3284,93.7189,82.2233,74.6093,78.2974,83.1313,80.9333,91.8845,92.5434,85.9813,89.4545,89.0314,85.5807,63.6636,58.154,58.8199,51.3244,69.1575,68.387,67.046,82.849,86.0152,93.4056,84.4739,80.5004,80.06,84.6642,88.6531,73.3954,69.6564,70.7519,60.2938,47.0141,79.7657,82.7827,84.8641,81.8685,89.5475,91.9077,91.2794,95.7363,91.6266,95.3127,93.0595,90.1343,76.105,67.2025,65.9674,64.5966,86.7099,91.9696,90.1149,86.6691,94.1293,89.6598,79.8626,65.8988,38.7763,21.2839,79.1346,85.9547,20.8439,14.494,91.2845,78.3994
2013-03-07,96.3506,93.6557,77.6208,93.0832,76.2207,63.8899,92.6645,89.3431,74.177,75.3722,79.8622,70.4211,85.6556,91.6583,87.6786,81.3948,85.2806,78.0477,86.9848,69.5599,64.4097,58.1828,71.4465,70.7088,76.8665,79.1338,90.1035,90.8034,80.6261,83.4876,66.9881,79.0614,75.1697,77.8825,72.5238,76.4874,88.6867,63.0996,81.9465,85.308,85.895,83.1662,92.6831,90.2668,93.6472,93.9876,94.8296,94.7267,88.8035,81.9138,81.271,74.8288,60.2749,50.1779,90.6061,90.0245,89.594,88.6526,92.6413,92.6283,92.7233,79.45,25.7085,17.8781,85.795,90.7584,39.9259,24.8571,90.0524,87.1152
2013-03-08,97.0124,95.8924,88.1811,95.7639,64.8518,70.37,97.2855,94.5563,74.5402,74.4422,73.1118,67.981,85.283,87.6077,80.444,70.4827,81.4388,80.688,84.0864,78.2449,66.3587,63.1961,71.7665,70.7902,80.1951,78.6026,90.9143,88.534,58.0248,74.3749,50.7937,65.9472,57.4811,73.768,75.6291,79.648,96.8494,81.9433,84.4991,85.4067,89.0358,86.5983,90.8533,90.3855,90.661,82.2592,95.8622,97.5473,85.8311,85.4453,81.9239,79.7666,50.9611,38.1087,89.6831,87.0553,86.6666,88.7918,93.7129,93.4945,90.6829,87.7563,23.1889,30.4048,88.409,88.5138,53.6271,38.1323,90.7302,90.689
2013-03-11,94.977,96.1134,95.2799,96.9926,67.6144,69.5623,96.5917,95.5139,74.6503,74.4558,70.0946,71.8817,89.9606,86.9664,66.9275,48.905,81.3257,85.2414,90.1363,87.0692,67.3438,66.0374,76.7419,73.3183,78.7391,78.481,87.8659,84.2604,39.3871,59.346,39.829,52.5369,50.409,61.02,80.8794,86.5028,96.4678,94.0013,83.6056,80.102,86.0413,86.9907,91.597,94.1386,81.3974,67.9453,95.2888,93.5924,85.0471,87.7822,68.3801,77.1917,39.8997,31.4124,89.3215,90.8848,81.5216,85.9274,96.6782,94.3441,89.8005,91.0689,34.4019,54.9228,89.8076,90.1507,77.1874,56.9135,91.986,90.9229
2013-03-12,75.4814,89.1569,95.9704,95.1548,68.5856,67.0173,89.6029,94.4934,83.2519,77.4808,72.6641,78.1294,84.5242,86.5893,54.3228,43.5808,84.7373,88.2826,90.4765,88.2331,73.6531,69.1185,77.8193,75.4426,78.4662,78.315,76.9008,57.9081,18.8855,38.7658,32.6111,41.0779,59.1917,55.6939,81.4183,78.1041,95.3896,96.2356,77.7248,67.6656,67.9824,81.0198,92.9513,94.3297,67.7041,52.9077,94.5886,92.6261,84.6157,80.6195,46.0743,65.4594,37.6259,43.3565,85.3402,78.0804,58.5456,75.5779,90.9497,93.7803,81.1315,87.205,47.2259,56.3502,90.5014,92.8396,70.7449,67.1865,87.8172,90.1778
2013-03-13,45.2694,71.9093,95.6475,94.7951,60.3355,65.5118,80.618,88.9376,84.0914,80.6645,73.8915,71.6634,78.2634,84.2494,45.624,44.3863,82.2817,73.3211,91.6262,90.7463,75.0366,72.0112,80.6419,78.401,73.1931,62.7832,61.6805,42.8732,33.4875,30.5867,33.9913,35.4771,75.6924,61.7644,74.6119,59.2288,96.2903,96.0492,68.4874,57.6946,42.9262,65.65,93.0756,90.7584,57.0241,50.2193,92.6275,91.6641,78.2825,66.4459,27.0786,47.1777,42.0295,51.3194,76.8947,61.719,40.5676,60.2116,88.1654,91.9311,55.7654,75.5658,49.5414,37.3513,93.1246,96.3836,58.4761,68.8028,82.8715,87.5582
2013-03-14,20.4523,47.0677,91.8815,85.6947,39.0008,55.974,76.818,82.3463,91.6805,86.3413,77.2308,81.8995,78.0902,80.2926,45.9642,49.9255,78.7551,74.6617,93.3903,91.831,78.7729,75.8208,77.0332,78.4981,68.5402,64.5225,45.2924,35.0961,49.3597,33.9109,50.2415,38.948,69.1503,68.0115,66.2195,61.3257,93.1391,94.9397,63.7423,65.8667,31.7744,47.561,92.6326,92.8097,50.5306,48.4649,93.3391,95.7273,61.5409,37.5571,35.0877,36.0802,54.2064,67.9434,64.942,55.0265,45.546,48.2197,87.214,88.7764,34.1357,57.0109,36.0101,14.3286,94.1535,93.2374,44.9118,58.0443,77.9874,82.892
2013-03-15,9.2567,24.9928,83.1005,68.8116,24.67,41.3354,71.0246,76.1535,93.4349,89.7356,72.7208,64.5995,83.2079,79.8538,41.8385,31.2036,69.3057,59.9342,90.2027,91.7397,75.0072,76.2722,71.2979,76.3243,56.2836,41.5451,41.6604,47.012,75.5421,52.7964,62.5186,48.9172,56.732,67.1916,64.2147,72.0895,94.5345,94.6546,62.4123,63.6757,30.8982,35.1996,92.7118,94.5671,45.798,38.7099,93.303,92.5177,41.2265,19.6763,38.9365,33.7009,63.5022,71.2438,54.2564,46.0238,63.4756,49.8631,75.0692,83.4829,43.6927,44.5313,22.0279,14.4038,94.9994,95.3771,63.5637,55.6505,79.2599,80.0396
2013-03-18,15.7805,15.1632,72.2366,62.2033,17.3684,27.0131,53.1053,66.9826,98.3615,94.4923,63.5642,44.1937,61.598,74.2987,31.9473,14.7127,67.1214,66.7683,75.0871,86.2267,75.6078,76.4626,62.6462,70.3258,47.9245,37.7061,45.4921,54.3683,70.6613,65.1877,73.1919,61.984,35.3294,53.7373,66.9717,67.5,70.3149,85.9962,62.5523,58.1147,38.5673,33.7466,90.8014,85.0275,37.6576,25.7979,90.0076,81.7779,23.3202,12.7272,35.929,36.6511,65.4596,57.1915,50.2607,49.7317,70.273,59.7649,56.0868,72.79,56.0419,44.6234,19.0619,28.4531,90.696,83.4734,81.5526,63.3427,73.9903,77.0792
2013-03-19,14.6753,13.2375,65.574,65.7071,27.8011,23.2798,31.5391,51.8897,98.1656,96.654,41.5759,15.9346,38.9592,61.255,19.1646,11.5776,64.8051,67.7128,59.5504,74.9467,74.5967,75.0706,68.6384,67.5275,37.495,33.2338,51.321,52.5826,53.1783,66.4606,76.3229,70.6778,20.7011,37.5875,60.5973,42.2024,45.1297,69.993,51.3477,32.2526,51.0437,40.1697,84.1475,72.848,26.4121,14.7286,80.9966,68.6943,16.0238,15.6677,24.9292,33.2649,54.6261,35.4429,45.0826,39.4923,61.9697,65.2394,34.4358,55.1973,58.5189,52.7512,25.5866,33.903,84.9927,76.1275,91.1321,78.7495,54.4887,69.2463
2013-03-20,33.9618,21.4725,70.5754,83.8159,49.7833,31.6509,22.2224,35.6223,88.6004,95.0425,24.0586,12.0476,31.8626,44.1399,17.6853,26.7655,69.6649,74.5137,52.1011,62.2462,67.0575,72.4207,79.4901,70.2582,44.5156,62.6068,57.1318,64.4444,55.5324,59.7907,75.7573,75.0907,20.2901,25.4402,47.25,32.0476,25.1648,46.8698,37.7554,22.8988,71.8975,53.8362,75.7173,69.2766,18.6555,15.4401,72.3502,66.5783,16.591,21.3782,32.82,31.2261,39.553,26.0246,48.7912,57.1497,63.009,65.0839,42.2705,44.2644,47.2155,53.9254,31.3453,31.6797,73.4348,60.7034,82.418,85.0342,52.495,60.3247
2013-03-21,28.3607,25.6659,78.425,85.7521,66.5398,48.0414,16.076,23.2791,67.1279,84.6313,15.023,17.0868,37.0694,35.9637,28.8372,48.1684,72.4287,75.0598,41.9755,51.209,65.6352,69.0965,86.5834,78.2373,58.1835,78.7099,60.0528,63.1313,40.0127,49.5745,66.5048,72.8616,29.3942,23.4618,33.9762,27.6786,24.4444,31.5797,22.9815,13.7931,89.5687,70.8367,69.055,65.0406,15.9689,17.7381,64.6874,58.7896,19.0843,20.2069,34.431,30.7268,29.1211,25.8956,48.5729,49.0767,70.8813,65.2867,42.8613,39.8559,33.5084,46.4143,28.3058,19.3346,59.6258,42.0465,72.6453,82.0651,45.1098,50.6978
2013-03-22,35.3593,32.5606,87.0166,91.4817,71.8876,62.7369,14.9887,17.7623,54.5652,70.0978,23.0632,40.0551,51.946,40.2927,49.8641,74.6585,74.9873,75.3885,49.5665,47.881,45.2915,59.3281,81.8921,82.6552,72.7381,76.8977,68.7879,78.7879,63.1079,52.8843,61.0294,67.7638,40.9997,30.228,37.176,51.8018,45.1972,31.6022,17.3009,15.2107,85.3246,82.2636,70.5124,77.2201,23.3505,36.8732,58.5671,50.3334,27.5934,41.195,36.3184,34.5232,33.0123,47.1165,55.5834,60.5237,80.3358,71.4087,60.6593,48.5971,23.8137,34.8459,23.1467,18.4259,44.4488,30.5964,78.408,77.8237,68.3325,55.3124
2013-03-25,28.3931,30.7044,86.1089,81.0927,62.6806,67.036,6.8441,12.6363,51.9167,57.8699,37.4951,55.3433,43.6443,44.2199,70.4784,88.6084,76.7364,79.7608,38.3721,43.3047,42.8513,51.2594,66.2679,78.2478,71.4145,58.6359,69.0456,65.2178,61.401,54.8406,48.8531,58.7958,33.1553,34.5164,41.4276,44.8023,35.2052,34.949,14.8167,15.4463,80.1409,85.0114,72.7414,75.9635,33.588,46.1528,45.6623,27.8641,38.3092,53.5258,28.3449,33.0315,42.6794,55.026,53.9732,52.319,72.2768,74.498,55.7678,53.0961,9.8946,22.4056,19.0808,19.4818,32.3621,24.4434,78.2184,76.4239,65.5786,59.6736
2013-03-26,57.6026,40.4516,84.209,80.0524,75.1304,69.8995,14.527,12.1199,73.1224,59.8681,58.7897,80.9708,54.4143,50.0015,85.1235,92.1038,80.0574,85.0228,42.6357,43.5248,52.5889,46.9106,47.9332,65.3644,64.6968,58.5569,73.6429,76.923,89.1369,71.2153,46.4114,52.098,55.9289,43.3613,52.9325,62.1933,36.3418,38.9147,18.9714,26.2571,86.3438,83.9364,82.2226,93.4842,52.1624,73.4612,35.6763,28.8313,55.2355,70.9857,25.0261,29.8965,60.9592,80.7351,61.053,70.3162,71.8591,74.8239,77.4097,64.6123,11.5632,15.0905,23.3909,32.2649,35.9651,52.8554,75.3677,77.3314,84.7624,72.8912
2013-03-27,73.211,53.0689,75.8719,66.4705,80.0869,72.6326,14.2272,11.8661,81.9437,68.9943,71.9752,79.6115,46.8622,48.3069,89.3649,87.3827,79.1331,72.6156,33.4842,38.164,75.1439,56.8614,38.4452,50.8821,56.0982,51.1017,73.0312,76.9527,83.7798,78.1059,53.0215,49.4287,62.7485,50.6109,48.8737,39.6256,28.53,33.359,21.0163,21.3455,76.3117,80.9321,87.2994,92.4506,65.8729,78.0046,27.6669,26.3054,63.5669,66.1894,24.1969,25.856,72.3036,81.1498,65.2519,73.1205,51.6924,65.2761,81.1243,71.434,22.8414,14.7664,30.3907,39.4254,48.1943,67.2843,45.6624,66.4162,85.659,78.6667
2013-03-28,89.7593,73.5243,72.0259,69.5548,87.6182,80.9452,15.7697,14.8413,92.2941,82.4534,81.57,84.1279,61.1438,54.1401,88.2363,85.2225,73.8139,63.8033,49.729,41.9496,91.2411,72.9913,54.605,46.9945,55.7211,57.5047,82.835,94.6292,69.8354,80.9174,71.1571,56.8633,80.8989,66.5254,52.9648,57.0755,57.3814,40.7511,21.7773,17.7293,72.0304,78.2286,94.5419,97.6909,80.5213,90.0982,36.5099,54.393,68.5724,68.5422,30.0382,26.4204,82.2663,84.9142,76.3744,85.6863,34.881,52.8108,95.1422,84.5588,38.4383,24.281,41.045,51.4446,65.3876,76.0231,23.4517,48.1606,96.6521,89.0245
2013-04-01,84.6305,82.5336,61.1659,47.4724,76.5837,81.4296,9.9511,13.316,72.277,82.1716,82.3043,83.1736,62.8666,56.9575,84.4672,80.7964,62.7796,51.9198,62.6076,48.6069,91.3945,85.9265,66.2102,53.0868,57.57,64.1035,88.9928,95.3964,45.0378,66.2177,89.8454,71.3413,79.4007,74.3494,49.0576,50.4717,67.5863,51.1659,18.3267,15.9054,61.0179,69.7867,95.954,97.7206,79.3648,69.9918,48.388,64.4656,62.8168,53.7188,37.5661,30.6004,83.4189,84.1928,77.762,74.4792,21.3333,35.9689,85.1732,87.1466,43.0415,34.7737,42.9061,37.8484,66.9624,57.5799,5.4726,24.8622,89.3647,90.5586
2013-04-02,86.3604,86.9167,49.9057,32.69,82.069,82.0903,16.0738,13.9316,47.3512,70.6408,84.9498,87.5479,79.9757,67.9954,83.7101,85.1112,57.7905,57.6484,69.5955,60.644,87.961,90.1989,79.9225,66.9126,66.596,78.1799,94.55,93.6245,39.2618,51.3784,92.8355,84.6127,88.1977,82.8324,58.8869,69.1137,81.1532,68.707,21.7622,31.652,71.221,68.0897,98.0552,98.7542,70.2233,50.5798,68.446,86.4795,62.7061,65.8573,57.8653,41.8232,82.2715,77.7076,77.4379,72.1483,15.4206,23.8783,80.5197,86.9451,56.5829,46.0209,38.0199,24.7667,56.3498,35.4465,5.0144,11.3129,88.3158,91.4442
2013-04-03,67.0904,79.3604,30.4647,11.2316,76.7148,78.4558,16.4173,14.1474,17.2265,45.6183,84.6547,83.2427,78.7656,73.8693,82.2858,80.9498,53.3027,50.34,67.0295,66.4109,80.1125,86.4893,67.7519,71.2949,74.325,80.6916,90.8281,83.4633,43.2954,42.5317,80.512,87.731,84.5307,84.043,58.3011,55.3181,65.0006,71.2467,27.3446,34.4766,54.269,62.1693,95.0206,88.5871,48.138,23.8424,74.7548,73.3194,62.3844,67.5771,52.6705,49.3673,75.766,65.3975,65.4214,49.6367,18.9469,18.5669,55.3047,73.6659,61.342,53.6555,24.4831,10.8342,38.4177,22.2267,9.9201,6.8024,59.3959,79.0255
