Date,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
1993-04-07,7808900,40712000,2697000,4337600,49255200,3026000,5566800,13153200,21819600,4946800,88096000,4230400,14530800,5876100,4598400,1437600,4833400,39417600,12240000,7810800,6719600,395600,2024000,1672000,973500,22750000,4145300,1178700,1001200,2189800,15260700,361900,22636200,1571500,607100
1993-04-08,12027700,40857600,2725000,1941600,24512400,1993200,4984400,10942800,10121400,4822400,70963200,9704400,21676400,3199800,2879200,1198000,5919800,40185600,8265600,8857200,6940000,124800,5801600,3054400,722900,15115600,3973100,1235700,836000,5194700,9489700,449700,24756000,781700,427900
1993-04-12,7313000,23262400,2444400,1460000,42454800,2206400,4387600,14613600,8960700,5597200,187472000,6088400,7745600,3509400,2619600,1002400,5855800,48976000,4521600,12399600,5413200,551200,4046400,2063200,746000,9442600,4631100,1232400,934800,1463700,7500800,313400,14016300,1143600,683600
1993-04-13,7879200,41120800,2453400,1969600,73267200,2530400,4242800,21081600,8073000,9255600,184787200,4430800,9020000,5934300,3279600,1275200,5618800,53337600,8940800,9704400,4422800,146000,6049600,1960000,1060000,7306000,2965600,2802600,1060000,1259600,10176700,736900,17294400,987200,864100
1993-04-14,4045300,42515200,1751600,977600,38314800,1265200,3152400,14835600,12371700,11047600,127923200,5146800,6595200,2251500,3912400,2114400,3934000,38592000,3686400,8347200,6635600,135200,8728000,1158400,601000,28073200,2888000,2128800,847600,1289300,5785000,575000,12701400,1201900,763500
1993-04-15,6460200,54675600,1620800,2017600,33681600,2278000,3708000,13760400,8762400,6251600,123148800,6532000,7868400,3673500,3324800,1885200,5883400,109152000,4144000,3625200,4656800,364000,4235200,2734400,902500,17834000,2364500,1842300,1002000,1116600,6421000,996600,13290600,955000,778900
1993-04-16,4595400,171698800,2962000,1708800,58737600,2028400,7653200,23750400,22813500,8439600,159964800,8316400,23216400,2700300,4256000,2323200,7340000,49600000,4291200,20097600,4931200,350800,5161600,3037600,1575300,16208000,3860200,4982400,1445200,1503100,8793900,387600,13447500,2014600,1084300
1993-04-19,1923400,56966000,2005600,3861600,65084400,1461600,4528000,10020000,12951900,6998000,567708800,5142800,12998800,1783500,3368400,1845200,6330600,45673600,11875200,27552000,3818000,428400,10996800,3326400,574900,8458600,3223300,2603700,1451200,1227000,7335300,393100,9624900,1398600,466200
1993-04-20,4212900,60012400,2031600,3188000,75974400,1673200,4453600,11098800,20479800,11799200,246729600,7819200,14060000,6395400,4663200,1754400,10209600,46009600,8035200,44055600,3238000,211600,14692800,2353600,1175700,8821000,3389300,3158400,1434400,1502700,7138000,1017700,9189900,1241700,988800
1993-04-21,4819200,51318400,2049000,3272800,55789200,1562800,4375200,12321600,13172700,8731200,94544000,4846400,12823200,7251600,3091600,1520800,5332400,92528000,7241600,31022400,3954400,188800,11995200,1224000,740400,8762800,2628800,1967100,971600,1332500,7051600,424800,8214300,951400,1025900
